[2025-02-09T17:36:53.733+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:53.925+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-01T00:00:00+00:00 [queued]>
[2025-02-09T17:36:53.936+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-01T00:00:00+00:00 [queued]>
[2025-02-09T17:36:53.940+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:53.966+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-01 00:00:00+00:00
[2025-02-09T17:36:53.978+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=554) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:53.980+0000] {standard_task_runner.py:72} INFO - Started process 563 to run task
[2025-02-09T17:36:53.979+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-01T00:00:00+00:00', '--job-id', '595', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpwtpu29w5']
[2025-02-09T17:36:53.986+0000] {standard_task_runner.py:105} INFO - Job 595: Subtask generate_txn_fact_data
[2025-02-09T17:36:54.052+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-01T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:54.183+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-01T00:00:00+00:00'
[2025-02-09T17:36:54.184+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:54.205+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:54.207+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:54.208+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:54.310+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:54.311+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:54.323+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1738949814318, 'account_id': 'C00516', 'customer_id': 'C00629', 'transaction_type': 'Transfer', 'branch_id': 'C00798', 'currency': 'USD', 'transaction_amount': 241.43, 'exchange_rate': 1.1606}
[2025-02-09T17:36:54.325+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1709919414325, 'account_id': 'C00023', 'customer_id': 'C00778', 'transaction_type': 'Debit', 'branch_id': 'C00682', 'currency': 'USD', 'transaction_amount': 4301.94, 'exchange_rate': 1.2009}
[2025-02-09T17:36:54.327+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1721065014327, 'account_id': 'C00702', 'customer_id': 'C00687', 'transaction_type': 'Deposit', 'branch_id': 'C00772', 'currency': 'GBP', 'transaction_amount': 2454.71, 'exchange_rate': 0.7276}
[2025-02-09T17:36:54.328+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1732729014328, 'account_id': 'C00172', 'customer_id': 'C00229', 'transaction_type': 'Debit', 'branch_id': 'C00498', 'currency': 'USD', 'transaction_amount': 7677.27, 'exchange_rate': 0.8619}
[2025-02-09T17:36:54.330+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1733420214330, 'account_id': 'C00765', 'customer_id': 'C00830', 'transaction_type': 'Deposit', 'branch_id': 'C00660', 'currency': 'USD', 'transaction_amount': 7116.67, 'exchange_rate': 0.626}
[2025-02-09T17:36:54.331+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1737913014331, 'account_id': 'C00477', 'customer_id': 'C00699', 'transaction_type': 'Debit', 'branch_id': 'C00569', 'currency': 'EUR', 'transaction_amount': 6218.68, 'exchange_rate': 1.0351}
[2025-02-09T17:36:54.333+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1715103414333, 'account_id': 'C00273', 'customer_id': 'C00449', 'transaction_type': 'Withdrawal', 'branch_id': 'C00245', 'currency': 'GBP', 'transaction_amount': 5297.88, 'exchange_rate': 0.6066}
[2025-02-09T17:36:54.335+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1714153014335, 'account_id': 'C00336', 'customer_id': 'C00082', 'transaction_type': 'Deposit', 'branch_id': 'C00798', 'currency': 'GBP', 'transaction_amount': 9616.9, 'exchange_rate': 0.6765}
[2025-02-09T17:36:54.337+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1714325814337, 'account_id': 'C00512', 'customer_id': 'C00150', 'transaction_type': 'Deposit', 'branch_id': 'C00211', 'currency': 'USD', 'transaction_amount': 4229.77, 'exchange_rate': 0.6928}
[2025-02-09T17:36:54.333+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:54.339+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:54.340+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
