[2025-02-09T17:36:54.395+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:54.565+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-04T00:00:00+00:00 [queued]>
[2025-02-09T17:36:54.574+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-04T00:00:00+00:00 [queued]>
[2025-02-09T17:36:54.575+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:54.640+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-04 00:00:00+00:00
[2025-02-09T17:36:54.649+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=573) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:54.650+0000] {standard_task_runner.py:72} INFO - Started process 582 to run task
[2025-02-09T17:36:54.657+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-04T00:00:00+00:00', '--job-id', '598', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpo6yiru52']
[2025-02-09T17:36:54.661+0000] {standard_task_runner.py:105} INFO - Job 598: Subtask generate_txn_fact_data
[2025-02-09T17:36:54.728+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-04T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:54.845+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-04T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-04T00:00:00+00:00'
[2025-02-09T17:36:54.846+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:54.865+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:54.866+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:54.867+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:54.970+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:54.971+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:54.989+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1710437814983, 'account_id': 'C00550', 'customer_id': 'C00830', 'transaction_type': 'Credit', 'branch_id': 'C00458', 'currency': 'GBP', 'transaction_amount': 211.03, 'exchange_rate': 1.0022}
[2025-02-09T17:36:54.991+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1725644214991, 'account_id': 'C00373', 'customer_id': 'C00308', 'transaction_type': 'Deposit', 'branch_id': 'C00870', 'currency': 'EUR', 'transaction_amount': 9631.21, 'exchange_rate': 1.4931}
[2025-02-09T17:36:54.993+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1712338614993, 'account_id': 'C00332', 'customer_id': 'C00793', 'transaction_type': 'Withdrawal', 'branch_id': 'C00859', 'currency': 'USD', 'transaction_amount': 7235.59, 'exchange_rate': 1.4837}
[2025-02-09T17:36:54.994+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1724521014994, 'account_id': 'C00878', 'customer_id': 'C00798', 'transaction_type': 'Credit', 'branch_id': 'C00897', 'currency': 'GBP', 'transaction_amount': 691.51, 'exchange_rate': 1.042}
[2025-02-09T17:36:54.996+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1709401014995, 'account_id': 'C00411', 'customer_id': 'C00585', 'transaction_type': 'Withdrawal', 'branch_id': 'C00990', 'currency': 'USD', 'transaction_amount': 8747.07, 'exchange_rate': 1.2669}
[2025-02-09T17:36:54.997+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1708018614997, 'account_id': 'C00413', 'customer_id': 'C00668', 'transaction_type': 'Deposit', 'branch_id': 'C00139', 'currency': 'USD', 'transaction_amount': 6165.69, 'exchange_rate': 0.5931}
[2025-02-09T17:36:55.000+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1721842615000, 'account_id': 'C00485', 'customer_id': 'C00700', 'transaction_type': 'Deposit', 'branch_id': 'C00935', 'currency': 'GBP', 'transaction_amount': 6057.63, 'exchange_rate': 1.2953}
[2025-02-09T17:36:55.002+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1714930615001, 'account_id': 'C00462', 'customer_id': 'C00475', 'transaction_type': 'Transfer', 'branch_id': 'C00320', 'currency': 'USD', 'transaction_amount': 1228.86, 'exchange_rate': 0.901}
[2025-02-09T17:36:55.005+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1716572215005, 'account_id': 'C00015', 'customer_id': 'C00592', 'transaction_type': 'Deposit', 'branch_id': 'C00205', 'currency': 'USD', 'transaction_amount': 2081.63, 'exchange_rate': 1.1475}
[2025-02-09T17:36:54.996+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:55.006+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1713375415006, 'account_id': 'C00229', 'customer_id': 'C00620', 'transaction_type': 'Transfer', 'branch_id': 'C00053', 'currency': 'USD', 'transaction_amount': 3790.48, 'exchange_rate': 1.1084}
[2025-02-09T17:36:55.008+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:55.011+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:55.010+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1734284215010, 'account_id': 'C00338', 'customer_id': 'C00085', 'transaction_type': 'Deposit', 'branch_id': 'C00932', 'currency': 'GBP', 'transaction_amount': 4485.69, 'exchange_rate': 1.383}
[2025-02-09T17:36:55.018+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1712165815015, 'account_id': 'C00772', 'customer_id': 'C00187', 'transaction_type': 'Debit', 'branch_id': 'C00756', 'currency': 'USD', 'transaction_amount': 8764.48, 'exchange_rate': 0.5638}
[2025-02-09T17:36:55.019+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1717522615019, 'account_id': 'C00838', 'customer_id': 'C00396', 'transaction_type': 'Credit', 'branch_id': 'C00602', 'currency': 'GBP', 'transaction_amount': 8356.98, 'exchange_rate': 1.0921}
[2025-02-09T17:36:55.023+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1733765815022, 'account_id': 'C00182', 'customer_id': 'C00346', 'transaction_type': 'Credit', 'branch_id': 'C00477', 'currency': 'EUR', 'transaction_amount': 8460.83, 'exchange_rate': 1.1413}
[2025-02-09T17:36:55.027+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1728927415027, 'account_id': 'C00467', 'customer_id': 'C00290', 'transaction_type': 'Deposit', 'branch_id': 'C00738', 'currency': 'EUR', 'transaction_amount': 6202.61, 'exchange_rate': 1.1923}
[2025-02-09T17:36:55.032+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1711733815031, 'account_id': 'C00611', 'customer_id': 'C00476', 'transaction_type': 'Credit', 'branch_id': 'C00437', 'currency': 'USD', 'transaction_amount': 2013.62, 'exchange_rate': 0.6236}
[2025-02-09T17:36:55.036+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1726681015033, 'account_id': 'C00475', 'customer_id': 'C00534', 'transaction_type': 'Transfer', 'branch_id': 'C00821', 'currency': 'GBP', 'transaction_amount': 2580.52, 'exchange_rate': 0.9276}
[2025-02-09T17:36:55.039+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1718213815039, 'account_id': 'C00485', 'customer_id': 'C00139', 'transaction_type': 'Deposit', 'branch_id': 'C00618', 'currency': 'USD', 'transaction_amount': 5159.46, 'exchange_rate': 1.1685}
[2025-02-09T17:36:55.043+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1728322615042, 'account_id': 'C00547', 'customer_id': 'C00540', 'transaction_type': 'Transfer', 'branch_id': 'C00974', 'currency': 'EUR', 'transaction_amount': 4666.21, 'exchange_rate': 1.4583}
[2025-02-09T17:36:55.047+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1719077815046, 'account_id': 'C00989', 'customer_id': 'C00252', 'transaction_type': 'Debit', 'branch_id': 'C00584', 'currency': 'EUR', 'transaction_amount': 7572.98, 'exchange_rate': 1.0517}
[2025-02-09T17:36:55.051+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1716485815051, 'account_id': 'C00143', 'customer_id': 'C00217', 'transaction_type': 'Deposit', 'branch_id': 'C00888', 'currency': 'USD', 'transaction_amount': 8565.87, 'exchange_rate': 0.8219}
[2025-02-09T17:36:55.054+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1729186615054, 'account_id': 'C00360', 'customer_id': 'C00456', 'transaction_type': 'Credit', 'branch_id': 'C00498', 'currency': 'USD', 'transaction_amount': 7768.09, 'exchange_rate': 0.8881}
[2025-02-09T17:36:55.056+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1719941815055, 'account_id': 'C00290', 'customer_id': 'C00617', 'transaction_type': 'Withdrawal', 'branch_id': 'C00583', 'currency': 'EUR', 'transaction_amount': 3790.98, 'exchange_rate': 1.4569}
[2025-02-09T17:36:55.062+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1715535415062, 'account_id': 'C00719', 'customer_id': 'C00441', 'transaction_type': 'Transfer', 'branch_id': 'C00063', 'currency': 'GBP', 'transaction_amount': 656.25, 'exchange_rate': 1.1989}
[2025-02-09T17:36:55.067+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1736617015065, 'account_id': 'C00585', 'customer_id': 'C00710', 'transaction_type': 'Transfer', 'branch_id': 'C00478', 'currency': 'EUR', 'transaction_amount': 9598.16, 'exchange_rate': 1.4845}
[2025-02-09T17:36:55.075+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1723657015072, 'account_id': 'C00519', 'customer_id': 'C00704', 'transaction_type': 'Debit', 'branch_id': 'C00004', 'currency': 'EUR', 'transaction_amount': 4273.11, 'exchange_rate': 0.8984}
[2025-02-09T17:36:55.081+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1734543415079, 'account_id': 'C00609', 'customer_id': 'C00784', 'transaction_type': 'Deposit', 'branch_id': 'C00220', 'currency': 'GBP', 'transaction_amount': 2821.16, 'exchange_rate': 0.8377}
[2025-02-09T17:36:55.090+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1727717815089, 'account_id': 'C00888', 'customer_id': 'C00975', 'transaction_type': 'Credit', 'branch_id': 'C00546', 'currency': 'USD', 'transaction_amount': 4708.15, 'exchange_rate': 1.2959}
[2025-02-09T17:36:55.093+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1708969015093, 'account_id': 'C00914', 'customer_id': 'C00559', 'transaction_type': 'Debit', 'branch_id': 'C00792', 'currency': 'GBP', 'transaction_amount': 7125.94, 'exchange_rate': 0.7295}
[2025-02-09T17:36:55.095+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1718559415095, 'account_id': 'C00789', 'customer_id': 'C00012', 'transaction_type': 'Withdrawal', 'branch_id': 'C00106', 'currency': 'USD', 'transaction_amount': 2169.42, 'exchange_rate': 1.4216}
