[2025-02-09T17:37:30.035+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:30.258+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-03T00:00:00+00:00 [queued]>
[2025-02-09T17:37:30.291+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-03T00:00:00+00:00 [queued]>
[2025-02-09T17:37:30.295+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:30.327+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-03 00:00:00+00:00
[2025-02-09T17:37:30.335+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-03T00:00:00+00:00', '--job-id', '661', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp8d67bdyr']
[2025-02-09T17:37:30.339+0000] {standard_task_runner.py:105} INFO - Job 661: Subtask generate_txn_fact_data
[2025-02-09T17:37:30.342+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=857) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:30.344+0000] {standard_task_runner.py:72} INFO - Started process 863 to run task
[2025-02-09T17:37:30.415+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-03T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:30.555+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-03T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-03T00:00:00+00:00'
[2025-02-09T17:37:30.556+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:30.578+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:30.579+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:30.580+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:30.682+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:30.683+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:30.688+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1724953050687, 'account_id': 'C00646', 'customer_id': 'C00470', 'transaction_type': 'Deposit', 'branch_id': 'C00907', 'currency': 'GBP', 'transaction_amount': 2640.01, 'exchange_rate': 0.5814}
[2025-02-09T17:37:30.690+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1726508250690, 'account_id': 'C00406', 'customer_id': 'C00873', 'transaction_type': 'Withdrawal', 'branch_id': 'C00968', 'currency': 'EUR', 'transaction_amount': 1498.06, 'exchange_rate': 0.6339}
[2025-02-09T17:37:30.692+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1724089050692, 'account_id': 'C00749', 'customer_id': 'C00363', 'transaction_type': 'Debit', 'branch_id': 'C00731', 'currency': 'EUR', 'transaction_amount': 9785.83, 'exchange_rate': 0.6242}
[2025-02-09T17:37:30.695+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1721583450695, 'account_id': 'C00620', 'customer_id': 'C00252', 'transaction_type': 'Debit', 'branch_id': 'C00088', 'currency': 'GBP', 'transaction_amount': 504.1, 'exchange_rate': 0.8762}
[2025-02-09T17:37:30.698+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1734629850698, 'account_id': 'C00310', 'customer_id': 'C00437', 'transaction_type': 'Debit', 'branch_id': 'C00388', 'currency': 'EUR', 'transaction_amount': 4468.64, 'exchange_rate': 0.9337}
[2025-02-09T17:37:30.694+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:30.702+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:30.702+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:30.701+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1728322650701, 'account_id': 'C00228', 'customer_id': 'C00883', 'transaction_type': 'Credit', 'branch_id': 'C00101', 'currency': 'GBP', 'transaction_amount': 1098.61, 'exchange_rate': 0.9663}
[2025-02-09T17:37:30.707+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1737308250706, 'account_id': 'C00126', 'customer_id': 'C00860', 'transaction_type': 'Debit', 'branch_id': 'C00139', 'currency': 'EUR', 'transaction_amount': 1275.84, 'exchange_rate': 1.4414}
[2025-02-09T17:37:30.709+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1727804250709, 'account_id': 'C00360', 'customer_id': 'C00762', 'transaction_type': 'Credit', 'branch_id': 'C00553', 'currency': 'USD', 'transaction_amount': 783.27, 'exchange_rate': 1.4957}
[2025-02-09T17:37:30.712+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1716053850712, 'account_id': 'C00415', 'customer_id': 'C00749', 'transaction_type': 'Debit', 'branch_id': 'C00499', 'currency': 'EUR', 'transaction_amount': 8731.78, 'exchange_rate': 1.0422}
