[2025-02-09T17:36:53.408+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:53.563+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-29T00:00:00+00:00 [queued]>
[2025-02-09T17:36:53.572+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-29T00:00:00+00:00 [queued]>
[2025-02-09T17:36:53.573+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:53.691+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-29 00:00:00+00:00
[2025-02-09T17:36:53.699+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=542) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:53.701+0000] {standard_task_runner.py:72} INFO - Started process 556 to run task
[2025-02-09T17:36:53.699+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-29T00:00:00+00:00', '--job-id', '593', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp3e3m587b']
[2025-02-09T17:36:53.701+0000] {standard_task_runner.py:105} INFO - Job 593: Subtask generate_txn_fact_data
[2025-02-09T17:36:53.753+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-29T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:53.871+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-29T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-29T00:00:00+00:00'
[2025-02-09T17:36:53.872+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:53.911+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:53.912+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:53.913+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:54.021+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:54.022+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:54.038+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1731260214026, 'account_id': 'C00600', 'customer_id': 'C00456', 'transaction_type': 'Debit', 'branch_id': 'C00353', 'currency': 'EUR', 'transaction_amount': 3470.71, 'exchange_rate': 0.6195}
[2025-02-09T17:36:54.040+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1730482614040, 'account_id': 'C00349', 'customer_id': 'C00481', 'transaction_type': 'Withdrawal', 'branch_id': 'C00876', 'currency': 'GBP', 'transaction_amount': 8169.14, 'exchange_rate': 0.9118}
[2025-02-09T17:36:54.041+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1719250614041, 'account_id': 'C00296', 'customer_id': 'C00179', 'transaction_type': 'Debit', 'branch_id': 'C00280', 'currency': 'EUR', 'transaction_amount': 5292.77, 'exchange_rate': 1.4066}
[2025-02-09T17:36:54.043+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1737481014043, 'account_id': 'C00353', 'customer_id': 'C00265', 'transaction_type': 'Deposit', 'branch_id': 'C00104', 'currency': 'GBP', 'transaction_amount': 4481.38, 'exchange_rate': 0.7438}
[2025-02-09T17:36:54.046+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1732988214046, 'account_id': 'C00802', 'customer_id': 'C00876', 'transaction_type': 'Withdrawal', 'branch_id': 'C00792', 'currency': 'GBP', 'transaction_amount': 6094.16, 'exchange_rate': 0.7481}
[2025-02-09T17:36:54.047+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1733420214047, 'account_id': 'C00812', 'customer_id': 'C00238', 'transaction_type': 'Withdrawal', 'branch_id': 'C00390', 'currency': 'EUR', 'transaction_amount': 5740.87, 'exchange_rate': 0.7283}
[2025-02-09T17:36:54.049+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1710437814049, 'account_id': 'C00755', 'customer_id': 'C00757', 'transaction_type': 'Deposit', 'branch_id': 'C00492', 'currency': 'USD', 'transaction_amount': 3372.21, 'exchange_rate': 1.0229}
[2025-02-09T17:36:54.051+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1707673014051, 'account_id': 'C00344', 'customer_id': 'C00740', 'transaction_type': 'Deposit', 'branch_id': 'C00750', 'currency': 'USD', 'transaction_amount': 9037.22, 'exchange_rate': 1.4409}
[2025-02-09T17:36:54.055+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1717090614055, 'account_id': 'C00060', 'customer_id': 'C00195', 'transaction_type': 'Credit', 'branch_id': 'C00128', 'currency': 'USD', 'transaction_amount': 5511.0, 'exchange_rate': 1.2376}
[2025-02-09T17:36:54.059+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1733593014058, 'account_id': 'C00201', 'customer_id': 'C00756', 'transaction_type': 'Credit', 'branch_id': 'C00737', 'currency': 'GBP', 'transaction_amount': 4929.57, 'exchange_rate': 0.6281}
[2025-02-09T17:36:54.061+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1722274614061, 'account_id': 'C00713', 'customer_id': 'C00197', 'transaction_type': 'Deposit', 'branch_id': 'C00379', 'currency': 'EUR', 'transaction_amount': 7860.22, 'exchange_rate': 0.8322}
