[2025-02-09T17:36:35.932+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:36.205+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-03T00:00:00+00:00 [queued]>
[2025-02-09T17:36:36.228+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-03T00:00:00+00:00 [queued]>
[2025-02-09T17:36:36.230+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:36.366+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-03 00:00:00+00:00
[2025-02-09T17:36:36.383+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=420) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:36.393+0000] {standard_task_runner.py:72} INFO - Started process 431 to run task
[2025-02-09T17:36:36.381+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-03T00:00:00+00:00', '--job-id', '567', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpvqg6z7ac']
[2025-02-09T17:36:36.396+0000] {standard_task_runner.py:105} INFO - Job 567: Subtask generate_txn_fact_data
[2025-02-09T17:36:36.481+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-03T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:36.586+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-03T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-03T00:00:00+00:00'
[2025-02-09T17:36:36.586+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:36.609+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:36.610+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:36.612+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:36.714+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:36.714+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:36.729+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1726335396719, 'account_id': 'C00918', 'customer_id': 'C00201', 'transaction_type': 'Withdrawal', 'branch_id': 'C00013', 'currency': 'USD', 'transaction_amount': 2185.3, 'exchange_rate': 1.1948}
[2025-02-09T17:36:36.730+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1713029796730, 'account_id': 'C00089', 'customer_id': 'C00938', 'transaction_type': 'Transfer', 'branch_id': 'C00559', 'currency': 'EUR', 'transaction_amount': 3002.34, 'exchange_rate': 0.6744}
[2025-02-09T17:36:36.732+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1711906596732, 'account_id': 'C00274', 'customer_id': 'C00439', 'transaction_type': 'Transfer', 'branch_id': 'C00912', 'currency': 'USD', 'transaction_amount': 5087.02, 'exchange_rate': 0.7972}
[2025-02-09T17:36:36.734+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1737221796733, 'account_id': 'C00439', 'customer_id': 'C00472', 'transaction_type': 'Deposit', 'branch_id': 'C00018', 'currency': 'EUR', 'transaction_amount': 2241.74, 'exchange_rate': 1.3821}
[2025-02-09T17:36:36.735+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1734716196735, 'account_id': 'C00504', 'customer_id': 'C00036', 'transaction_type': 'Deposit', 'branch_id': 'C00522', 'currency': 'GBP', 'transaction_amount': 7729.51, 'exchange_rate': 0.9172}
[2025-02-09T17:36:36.737+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1722274596737, 'account_id': 'C00195', 'customer_id': 'C00911', 'transaction_type': 'Debit', 'branch_id': 'C00069', 'currency': 'EUR', 'transaction_amount': 471.46, 'exchange_rate': 0.9003}
[2025-02-09T17:36:36.739+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1722706596739, 'account_id': 'C00097', 'customer_id': 'C00902', 'transaction_type': 'Deposit', 'branch_id': 'C00752', 'currency': 'USD', 'transaction_amount': 1713.05, 'exchange_rate': 1.4054}
[2025-02-09T17:36:36.740+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1720546596740, 'account_id': 'C00268', 'customer_id': 'C00198', 'transaction_type': 'Withdrawal', 'branch_id': 'C00148', 'currency': 'EUR', 'transaction_amount': 4021.98, 'exchange_rate': 1.318}
[2025-02-09T17:36:36.742+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1727631396742, 'account_id': 'C00361', 'customer_id': 'C00608', 'transaction_type': 'Deposit', 'branch_id': 'C00803', 'currency': 'EUR', 'transaction_amount': 4425.81, 'exchange_rate': 0.9433}
[2025-02-09T17:36:36.743+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1716399396743, 'account_id': 'C00374', 'customer_id': 'C00120', 'transaction_type': 'Debit', 'branch_id': 'C00345', 'currency': 'USD', 'transaction_amount': 6236.64, 'exchange_rate': 1.3408}
[2025-02-09T17:36:36.745+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1719164196745, 'account_id': 'C00794', 'customer_id': 'C00554', 'transaction_type': 'Withdrawal', 'branch_id': 'C00414', 'currency': 'GBP', 'transaction_amount': 2706.11, 'exchange_rate': 0.7251}
