[2025-02-09T17:36:24.558+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:24.591+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-17T00:00:00+00:00 [queued]>
[2025-02-09T17:36:24.807+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-17T00:00:00+00:00 [queued]>
[2025-02-09T17:36:24.809+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:25.026+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-17 00:00:00+00:00
[2025-02-09T17:36:25.041+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-17T00:00:00+00:00', '--job-id', '550', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmplpj9jjdx']
[2025-02-09T17:36:25.044+0000] {standard_task_runner.py:105} INFO - Job 550: Subtask generate_txn_fact_data
[2025-02-09T17:36:25.045+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=351) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:25.047+0000] {standard_task_runner.py:72} INFO - Started process 361 to run task
[2025-02-09T17:36:25.110+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-17T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:25.246+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-17T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-17T00:00:00+00:00'
[2025-02-09T17:36:25.249+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:25.302+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:25.302+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:25.304+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:25.406+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:25.406+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:25.431+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1737394585424, 'account_id': 'C00134', 'customer_id': 'C00146', 'transaction_type': 'Credit', 'branch_id': 'C00320', 'currency': 'EUR', 'transaction_amount': 9964.66, 'exchange_rate': 1.3907}
[2025-02-09T17:36:25.433+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1708623385432, 'account_id': 'C00907', 'customer_id': 'C00287', 'transaction_type': 'Deposit', 'branch_id': 'C00260', 'currency': 'GBP', 'transaction_amount': 8152.28, 'exchange_rate': 0.6319}
[2025-02-09T17:36:25.436+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1719336985435, 'account_id': 'C00433', 'customer_id': 'C00982', 'transaction_type': 'Debit', 'branch_id': 'C00225', 'currency': 'EUR', 'transaction_amount': 4690.08, 'exchange_rate': 1.1453}
[2025-02-09T17:36:25.442+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1732210585442, 'account_id': 'C00530', 'customer_id': 'C00605', 'transaction_type': 'Transfer', 'branch_id': 'C00010', 'currency': 'USD', 'transaction_amount': 7826.05, 'exchange_rate': 1.1681}
[2025-02-09T17:36:25.443+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:25.447+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:25.447+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:25.445+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1710524185444, 'account_id': 'C00693', 'customer_id': 'C00708', 'transaction_type': 'Credit', 'branch_id': 'C00789', 'currency': 'EUR', 'transaction_amount': 2570.37, 'exchange_rate': 0.9758}
[2025-02-09T17:36:25.450+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1711388185449, 'account_id': 'C00210', 'customer_id': 'C00481', 'transaction_type': 'Transfer', 'branch_id': 'C00628', 'currency': 'GBP', 'transaction_amount': 1226.78, 'exchange_rate': 0.6025}
[2025-02-09T17:36:25.452+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1720028185452, 'account_id': 'C00816', 'customer_id': 'C00934', 'transaction_type': 'Transfer', 'branch_id': 'C00505', 'currency': 'EUR', 'transaction_amount': 6144.88, 'exchange_rate': 1.0384}
[2025-02-09T17:36:25.457+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1716053785457, 'account_id': 'C00673', 'customer_id': 'C00093', 'transaction_type': 'Debit', 'branch_id': 'C00162', 'currency': 'USD', 'transaction_amount': 3080.62, 'exchange_rate': 1.0841}
[2025-02-09T17:36:25.462+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1732901785462, 'account_id': 'C00544', 'customer_id': 'C00091', 'transaction_type': 'Deposit', 'branch_id': 'C00350', 'currency': 'EUR', 'transaction_amount': 4434.12, 'exchange_rate': 0.6376}
