[2025-02-09T17:37:03.132+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:03.312+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-18T00:00:00+00:00 [queued]>
[2025-02-09T17:37:03.321+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-18T00:00:00+00:00 [queued]>
[2025-02-09T17:37:03.322+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:03.341+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-18 00:00:00+00:00
[2025-02-09T17:37:03.352+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=629) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:03.354+0000] {standard_task_runner.py:72} INFO - Started process 639 to run task
[2025-02-09T17:37:03.353+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-18T00:00:00+00:00', '--job-id', '612', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp7kma5lkq']
[2025-02-09T17:37:03.356+0000] {standard_task_runner.py:105} INFO - Job 612: Subtask generate_txn_fact_data
[2025-02-09T17:37:03.418+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-18T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:03.515+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-18T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-18T00:00:00+00:00'
[2025-02-09T17:37:03.516+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:03.537+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:03.538+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:03.539+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:03.641+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:03.642+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:03.656+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1736271423648, 'account_id': 'C00340', 'customer_id': 'C00411', 'transaction_type': 'Debit', 'branch_id': 'C00739', 'currency': 'USD', 'transaction_amount': 6350.12, 'exchange_rate': 0.6659}
[2025-02-09T17:37:03.657+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1718991423657, 'account_id': 'C00636', 'customer_id': 'C00418', 'transaction_type': 'Transfer', 'branch_id': 'C00089', 'currency': 'EUR', 'transaction_amount': 9902.84, 'exchange_rate': 1.4075}
[2025-02-09T17:37:03.659+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1708537023658, 'account_id': 'C00636', 'customer_id': 'C00053', 'transaction_type': 'Withdrawal', 'branch_id': 'C00015', 'currency': 'EUR', 'transaction_amount': 9626.85, 'exchange_rate': 0.5296}
[2025-02-09T17:37:03.661+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1729013823661, 'account_id': 'C00418', 'customer_id': 'C00735', 'transaction_type': 'Debit', 'branch_id': 'C00403', 'currency': 'GBP', 'transaction_amount': 569.54, 'exchange_rate': 1.3743}
[2025-02-09T17:37:03.661+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:03.663+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1726421823662, 'account_id': 'C00078', 'customer_id': 'C00493', 'transaction_type': 'Credit', 'branch_id': 'C00150', 'currency': 'EUR', 'transaction_amount': 4699.36, 'exchange_rate': 1.4509}
[2025-02-09T17:37:03.665+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:03.666+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1715362623666, 'account_id': 'C00189', 'customer_id': 'C00362', 'transaction_type': 'Credit', 'branch_id': 'C00333', 'currency': 'GBP', 'transaction_amount': 8574.66, 'exchange_rate': 0.8814}
[2025-02-09T17:37:03.667+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:03.669+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1732037823669, 'account_id': 'C00982', 'customer_id': 'C00559', 'transaction_type': 'Withdrawal', 'branch_id': 'C00945', 'currency': 'EUR', 'transaction_amount': 1284.39, 'exchange_rate': 1.2733}
[2025-02-09T17:37:03.672+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1726076223672, 'account_id': 'C00466', 'customer_id': 'C00420', 'transaction_type': 'Withdrawal', 'branch_id': 'C00070', 'currency': 'EUR', 'transaction_amount': 436.07, 'exchange_rate': 0.6028}
[2025-02-09T17:37:03.674+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1710351423673, 'account_id': 'C00558', 'customer_id': 'C00493', 'transaction_type': 'Transfer', 'branch_id': 'C00672', 'currency': 'EUR', 'transaction_amount': 8157.04, 'exchange_rate': 0.7282}
[2025-02-09T17:37:03.676+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1716572223676, 'account_id': 'C00464', 'customer_id': 'C00691', 'transaction_type': 'Transfer', 'branch_id': 'C00362', 'currency': 'USD', 'transaction_amount': 4821.59, 'exchange_rate': 1.4484}
[2025-02-09T17:37:03.678+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1737740223678, 'account_id': 'C00830', 'customer_id': 'C00865', 'transaction_type': 'Credit', 'branch_id': 'C00528', 'currency': 'EUR', 'transaction_amount': 1030.37, 'exchange_rate': 1.0633}
[2025-02-09T17:37:03.682+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1736703423682, 'account_id': 'C00589', 'customer_id': 'C00636', 'transaction_type': 'Deposit', 'branch_id': 'C00882', 'currency': 'GBP', 'transaction_amount': 6866.7, 'exchange_rate': 1.1617}
