[2025-02-09T17:37:37.961+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:38.095+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-06T00:00:00+00:00 [queued]>
[2025-02-09T17:37:38.103+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-06T00:00:00+00:00 [queued]>
[2025-02-09T17:37:38.103+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:38.116+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-06 00:00:00+00:00
[2025-02-09T17:37:38.125+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=880) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:38.126+0000] {standard_task_runner.py:72} INFO - Started process 883 to run task
[2025-02-09T17:37:38.125+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-06T00:00:00+00:00', '--job-id', '664', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpfb6hdvfl']
[2025-02-09T17:37:38.127+0000] {standard_task_runner.py:105} INFO - Job 664: Subtask generate_txn_fact_data
[2025-02-09T17:37:38.169+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-06T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:38.245+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-06T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-06T00:00:00+00:00'
[2025-02-09T17:37:38.246+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:38.268+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:38.268+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:38.269+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:38.371+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:38.371+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:38.375+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1716917858374, 'account_id': 'C00780', 'customer_id': 'C00951', 'transaction_type': 'Transfer', 'branch_id': 'C00120', 'currency': 'GBP', 'transaction_amount': 4295.82, 'exchange_rate': 1.2603}
[2025-02-09T17:37:38.376+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1720201058376, 'account_id': 'C00981', 'customer_id': 'C00695', 'transaction_type': 'Debit', 'branch_id': 'C00988', 'currency': 'EUR', 'transaction_amount': 1434.32, 'exchange_rate': 1.0499}
[2025-02-09T17:37:38.376+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:38.377+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1733593058377, 'account_id': 'C00113', 'customer_id': 'C00969', 'transaction_type': 'Withdrawal', 'branch_id': 'C00448', 'currency': 'EUR', 'transaction_amount': 6976.3, 'exchange_rate': 0.6973}
[2025-02-09T17:37:38.378+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:38.379+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1711993058379, 'account_id': 'C00418', 'customer_id': 'C00949', 'transaction_type': 'Withdrawal', 'branch_id': 'C00474', 'currency': 'USD', 'transaction_amount': 9034.76, 'exchange_rate': 0.6374}
[2025-02-09T17:37:38.379+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:38.381+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1717263458380, 'account_id': 'C00884', 'customer_id': 'C00777', 'transaction_type': 'Credit', 'branch_id': 'C00411', 'currency': 'EUR', 'transaction_amount': 4125.55, 'exchange_rate': 0.5624}
[2025-02-09T17:37:38.383+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1714066658383, 'account_id': 'C00726', 'customer_id': 'C00132', 'transaction_type': 'Credit', 'branch_id': 'C00169', 'currency': 'GBP', 'transaction_amount': 2820.03, 'exchange_rate': 0.545}
[2025-02-09T17:37:38.385+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1731519458384, 'account_id': 'C00677', 'customer_id': 'C00162', 'transaction_type': 'Transfer', 'branch_id': 'C00465', 'currency': 'GBP', 'transaction_amount': 7079.29, 'exchange_rate': 0.7608}
[2025-02-09T17:37:38.387+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1717090658386, 'account_id': 'C00852', 'customer_id': 'C00324', 'transaction_type': 'Credit', 'branch_id': 'C00555', 'currency': 'GBP', 'transaction_amount': 8447.07, 'exchange_rate': 0.6184}
[2025-02-09T17:37:38.388+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1708709858388, 'account_id': 'C00278', 'customer_id': 'C00381', 'transaction_type': 'Transfer', 'branch_id': 'C00665', 'currency': 'GBP', 'transaction_amount': 7199.43, 'exchange_rate': 1.444}
[2025-02-09T17:37:38.389+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1723484258389, 'account_id': 'C00368', 'customer_id': 'C00535', 'transaction_type': 'Transfer', 'branch_id': 'C00983', 'currency': 'GBP', 'transaction_amount': 7405.54, 'exchange_rate': 1.4252}
[2025-02-09T17:37:38.391+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1739122658391, 'account_id': 'C00475', 'customer_id': 'C00001', 'transaction_type': 'Withdrawal', 'branch_id': 'C00097', 'currency': 'USD', 'transaction_amount': 5833.33, 'exchange_rate': 1.3044}
[2025-02-09T17:37:38.392+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1725385058392, 'account_id': 'C00204', 'customer_id': 'C00668', 'transaction_type': 'Credit', 'branch_id': 'C00479', 'currency': 'GBP', 'transaction_amount': 157.23, 'exchange_rate': 0.8064}
[2025-02-09T17:37:38.393+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1724607458393, 'account_id': 'C00602', 'customer_id': 'C00233', 'transaction_type': 'Deposit', 'branch_id': 'C00983', 'currency': 'EUR', 'transaction_amount': 6561.3, 'exchange_rate': 1.15}
[2025-02-09T17:37:38.394+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1730741858394, 'account_id': 'C00806', 'customer_id': 'C00903', 'transaction_type': 'Withdrawal', 'branch_id': 'C00227', 'currency': 'GBP', 'transaction_amount': 973.16, 'exchange_rate': 0.6362}
[2025-02-09T17:37:38.395+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1727717858395, 'account_id': 'C00675', 'customer_id': 'C00880', 'transaction_type': 'Withdrawal', 'branch_id': 'C00239', 'currency': 'GBP', 'transaction_amount': 7651.56, 'exchange_rate': 1.051}
[2025-02-09T17:37:38.397+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1728149858396, 'account_id': 'C00976', 'customer_id': 'C00669', 'transaction_type': 'Deposit', 'branch_id': 'C00967', 'currency': 'USD', 'transaction_amount': 5790.06, 'exchange_rate': 1.3409}
[2025-02-09T17:37:38.398+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1716140258398, 'account_id': 'C00685', 'customer_id': 'C00299', 'transaction_type': 'Credit', 'branch_id': 'C00497', 'currency': 'EUR', 'transaction_amount': 5430.53, 'exchange_rate': 1.2461}
[2025-02-09T17:37:38.400+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1714930658399, 'account_id': 'C00674', 'customer_id': 'C00540', 'transaction_type': 'Transfer', 'branch_id': 'C00387', 'currency': 'USD', 'transaction_amount': 5649.93, 'exchange_rate': 0.5552}
[2025-02-09T17:37:38.401+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1729618658401, 'account_id': 'C00482', 'customer_id': 'C00882', 'transaction_type': 'Withdrawal', 'branch_id': 'C00189', 'currency': 'USD', 'transaction_amount': 8393.5, 'exchange_rate': 1.3377}
[2025-02-09T17:37:38.402+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1736271458402, 'account_id': 'C00851', 'customer_id': 'C00701', 'transaction_type': 'Debit', 'branch_id': 'C00880', 'currency': 'EUR', 'transaction_amount': 4318.6, 'exchange_rate': 0.6076}
[2025-02-09T17:37:38.403+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1711129058403, 'account_id': 'C00955', 'customer_id': 'C00404', 'transaction_type': 'Transfer', 'branch_id': 'C00604', 'currency': 'GBP', 'transaction_amount': 1083.18, 'exchange_rate': 1.2577}
[2025-02-09T17:37:38.404+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1735493858404, 'account_id': 'C00028', 'customer_id': 'C00587', 'transaction_type': 'Credit', 'branch_id': 'C00264', 'currency': 'USD', 'transaction_amount': 4729.86, 'exchange_rate': 1.0618}
[2025-02-09T17:37:38.405+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1730137058405, 'account_id': 'C00496', 'customer_id': 'C00948', 'transaction_type': 'Credit', 'branch_id': 'C00429', 'currency': 'GBP', 'transaction_amount': 8138.05, 'exchange_rate': 1.1742}
[2025-02-09T17:37:38.406+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1728149858406, 'account_id': 'C00300', 'customer_id': 'C00596', 'transaction_type': 'Deposit', 'branch_id': 'C00182', 'currency': 'USD', 'transaction_amount': 4209.38, 'exchange_rate': 0.6848}
[2025-02-09T17:37:38.407+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1735580258407, 'account_id': 'C00727', 'customer_id': 'C00011', 'transaction_type': 'Deposit', 'branch_id': 'C00806', 'currency': 'GBP', 'transaction_amount': 8010.84, 'exchange_rate': 1.4374}
[2025-02-09T17:37:38.409+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1729964258409, 'account_id': 'C00190', 'customer_id': 'C00523', 'transaction_type': 'Credit', 'branch_id': 'C00510', 'currency': 'GBP', 'transaction_amount': 3722.29, 'exchange_rate': 1.4063}
[2025-02-09T17:37:38.410+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1724348258410, 'account_id': 'C00862', 'customer_id': 'C00814', 'transaction_type': 'Credit', 'branch_id': 'C00681', 'currency': 'EUR', 'transaction_amount': 5758.06, 'exchange_rate': 1.1726}
[2025-02-09T17:37:38.411+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1718645858411, 'account_id': 'C00088', 'customer_id': 'C00076', 'transaction_type': 'Deposit', 'branch_id': 'C00637', 'currency': 'EUR', 'transaction_amount': 9249.85, 'exchange_rate': 1.1727}
[2025-02-09T17:37:38.413+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1713375458412, 'account_id': 'C00009', 'customer_id': 'C00915', 'transaction_type': 'Credit', 'branch_id': 'C00752', 'currency': 'USD', 'transaction_amount': 7440.07, 'exchange_rate': 0.8446}
[2025-02-09T17:37:38.414+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1710265058413, 'account_id': 'C00343', 'customer_id': 'C00832', 'transaction_type': 'Debit', 'branch_id': 'C00277', 'currency': 'EUR', 'transaction_amount': 7757.81, 'exchange_rate': 0.6941}
[2025-02-09T17:37:38.415+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1723225058415, 'account_id': 'C00861', 'customer_id': 'C00066', 'transaction_type': 'Withdrawal', 'branch_id': 'C00437', 'currency': 'GBP', 'transaction_amount': 3011.02, 'exchange_rate': 1.0719}
[2025-02-09T17:37:38.416+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1735925858416, 'account_id': 'C00044', 'customer_id': 'C00270', 'transaction_type': 'Debit', 'branch_id': 'C00926', 'currency': 'EUR', 'transaction_amount': 75.78, 'exchange_rate': 0.5253}
[2025-02-09T17:37:38.417+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1731173858417, 'account_id': 'C00715', 'customer_id': 'C00141', 'transaction_type': 'Withdrawal', 'branch_id': 'C00404', 'currency': 'USD', 'transaction_amount': 8598.04, 'exchange_rate': 0.5177}
[2025-02-09T17:37:38.419+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1716226658419, 'account_id': 'C00603', 'customer_id': 'C00246', 'transaction_type': 'Credit', 'branch_id': 'C00301', 'currency': 'USD', 'transaction_amount': 1652.73, 'exchange_rate': 0.5652}
[2025-02-09T17:37:38.420+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1718732258420, 'account_id': 'C00195', 'customer_id': 'C00490', 'transaction_type': 'Credit', 'branch_id': 'C00822', 'currency': 'USD', 'transaction_amount': 3421.12, 'exchange_rate': 1.3003}
[2025-02-09T17:37:38.421+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1722101858421, 'account_id': 'C00172', 'customer_id': 'C00880', 'transaction_type': 'Withdrawal', 'branch_id': 'C00231', 'currency': 'USD', 'transaction_amount': 6346.04, 'exchange_rate': 0.9433}
[2025-02-09T17:37:38.422+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1717695458422, 'account_id': 'C00185', 'customer_id': 'C00136', 'transaction_type': 'Credit', 'branch_id': 'C00563', 'currency': 'EUR', 'transaction_amount': 6333.27, 'exchange_rate': 1.2549}
[2025-02-09T17:37:38.423+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1722188258423, 'account_id': 'C00829', 'customer_id': 'C00913', 'transaction_type': 'Debit', 'branch_id': 'C00127', 'currency': 'USD', 'transaction_amount': 1725.1, 'exchange_rate': 0.8021}
[2025-02-09T17:37:38.424+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1731519458424, 'account_id': 'C00043', 'customer_id': 'C00252', 'transaction_type': 'Transfer', 'branch_id': 'C00826', 'currency': 'USD', 'transaction_amount': 4621.16, 'exchange_rate': 1.3126}
[2025-02-09T17:37:38.426+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1708018658425, 'account_id': 'C00624', 'customer_id': 'C00463', 'transaction_type': 'Debit', 'branch_id': 'C00161', 'currency': 'GBP', 'transaction_amount': 7056.74, 'exchange_rate': 0.8359}
[2025-02-09T17:37:38.427+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1731778658426, 'account_id': 'C00032', 'customer_id': 'C00616', 'transaction_type': 'Transfer', 'branch_id': 'C00939', 'currency': 'EUR', 'transaction_amount': 5812.06, 'exchange_rate': 0.5969}
[2025-02-09T17:37:38.428+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1712684258428, 'account_id': 'C00897', 'customer_id': 'C00883', 'transaction_type': 'Transfer', 'branch_id': 'C00617', 'currency': 'USD', 'transaction_amount': 287.19, 'exchange_rate': 1.4832}
[2025-02-09T17:37:38.429+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1729013858429, 'account_id': 'C00878', 'customer_id': 'C00046', 'transaction_type': 'Credit', 'branch_id': 'C00450', 'currency': 'GBP', 'transaction_amount': 8055.15, 'exchange_rate': 1.4149}
[2025-02-09T17:37:38.431+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1711129058431, 'account_id': 'C00909', 'customer_id': 'C00524', 'transaction_type': 'Debit', 'branch_id': 'C00339', 'currency': 'GBP', 'transaction_amount': 6285.24, 'exchange_rate': 1.2105}
[2025-02-09T17:37:38.432+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1707932258432, 'account_id': 'C00317', 'customer_id': 'C00570', 'transaction_type': 'Deposit', 'branch_id': 'C00407', 'currency': 'EUR', 'transaction_amount': 6252.28, 'exchange_rate': 0.5406}
[2025-02-09T17:37:38.434+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1734716258434, 'account_id': 'C00536', 'customer_id': 'C00770', 'transaction_type': 'Debit', 'branch_id': 'C00475', 'currency': 'USD', 'transaction_amount': 8974.08, 'exchange_rate': 0.5144}
[2025-02-09T17:37:38.435+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1724607458435, 'account_id': 'C00204', 'customer_id': 'C00108', 'transaction_type': 'Deposit', 'branch_id': 'C00524', 'currency': 'USD', 'transaction_amount': 827.53, 'exchange_rate': 0.8319}
[2025-02-09T17:37:38.436+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1711993058436, 'account_id': 'C00667', 'customer_id': 'C00633', 'transaction_type': 'Transfer', 'branch_id': 'C00850', 'currency': 'GBP', 'transaction_amount': 5294.84, 'exchange_rate': 1.3953}
[2025-02-09T17:37:38.437+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1731087458437, 'account_id': 'C00714', 'customer_id': 'C00382', 'transaction_type': 'Deposit', 'branch_id': 'C00657', 'currency': 'EUR', 'transaction_amount': 1666.97, 'exchange_rate': 0.6929}
[2025-02-09T17:37:38.438+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1717609058438, 'account_id': 'C00377', 'customer_id': 'C00815', 'transaction_type': 'Credit', 'branch_id': 'C00506', 'currency': 'USD', 'transaction_amount': 9285.48, 'exchange_rate': 0.9089}
[2025-02-09T17:37:38.439+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1725903458439, 'account_id': 'C00670', 'customer_id': 'C00640', 'transaction_type': 'Withdrawal', 'branch_id': 'C00562', 'currency': 'USD', 'transaction_amount': 5648.99, 'exchange_rate': 0.6003}
[2025-02-09T17:37:38.441+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1729791458440, 'account_id': 'C00839', 'customer_id': 'C00723', 'transaction_type': 'Debit', 'branch_id': 'C00178', 'currency': 'GBP', 'transaction_amount': 427.13, 'exchange_rate': 1.3499}
[2025-02-09T17:37:38.442+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1725557858442, 'account_id': 'C00105', 'customer_id': 'C00807', 'transaction_type': 'Withdrawal', 'branch_id': 'C00570', 'currency': 'USD', 'transaction_amount': 8288.24, 'exchange_rate': 0.5591}
[2025-02-09T17:37:38.444+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1721497058443, 'account_id': 'C00028', 'customer_id': 'C00991', 'transaction_type': 'Credit', 'branch_id': 'C00411', 'currency': 'USD', 'transaction_amount': 2155.18, 'exchange_rate': 0.824}
