[2025-02-09T17:37:11.800+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:11.952+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-31T00:00:00+00:00 [queued]>
[2025-02-09T17:37:11.962+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-31T00:00:00+00:00 [queued]>
[2025-02-09T17:37:11.963+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:12.048+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-31 00:00:00+00:00
[2025-02-09T17:37:12.057+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=701) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:12.059+0000] {standard_task_runner.py:72} INFO - Started process 714 to run task
[2025-02-09T17:37:12.058+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-31T00:00:00+00:00', '--job-id', '625', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpbc6gii0e']
[2025-02-09T17:37:12.060+0000] {standard_task_runner.py:105} INFO - Job 625: Subtask generate_txn_fact_data
[2025-02-09T17:37:12.107+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-31T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:12.192+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-31T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-31T00:00:00+00:00'
[2025-02-09T17:37:12.192+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:12.211+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:12.212+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:12.213+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:12.316+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:12.316+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:12.321+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1733852232320, 'account_id': 'C00047', 'customer_id': 'C00974', 'transaction_type': 'Debit', 'branch_id': 'C00931', 'currency': 'EUR', 'transaction_amount': 4149.01, 'exchange_rate': 0.7888}
[2025-02-09T17:37:12.323+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1730309832322, 'account_id': 'C00768', 'customer_id': 'C00880', 'transaction_type': 'Credit', 'branch_id': 'C00694', 'currency': 'USD', 'transaction_amount': 7335.99, 'exchange_rate': 0.6515}
[2025-02-09T17:37:12.324+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1718818632324, 'account_id': 'C00140', 'customer_id': 'C00834', 'transaction_type': 'Debit', 'branch_id': 'C00152', 'currency': 'EUR', 'transaction_amount': 889.31, 'exchange_rate': 0.505}
[2025-02-09T17:37:12.326+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1716831432326, 'account_id': 'C00320', 'customer_id': 'C00188', 'transaction_type': 'Debit', 'branch_id': 'C00573', 'currency': 'USD', 'transaction_amount': 5705.81, 'exchange_rate': 0.886}
[2025-02-09T17:37:12.328+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1724002632327, 'account_id': 'C00802', 'customer_id': 'C00649', 'transaction_type': 'Transfer', 'branch_id': 'C00431', 'currency': 'EUR', 'transaction_amount': 2568.25, 'exchange_rate': 0.8416}
[2025-02-09T17:37:12.329+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1733161032329, 'account_id': 'C00328', 'customer_id': 'C00226', 'transaction_type': 'Credit', 'branch_id': 'C00114', 'currency': 'USD', 'transaction_amount': 9756.08, 'exchange_rate': 0.9632}
[2025-02-09T17:37:12.330+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1721669832330, 'account_id': 'C00633', 'customer_id': 'C00927', 'transaction_type': 'Withdrawal', 'branch_id': 'C00574', 'currency': 'EUR', 'transaction_amount': 2584.35, 'exchange_rate': 1.3501}
[2025-02-09T17:37:12.332+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1729445832332, 'account_id': 'C00357', 'customer_id': 'C00576', 'transaction_type': 'Deposit', 'branch_id': 'C00920', 'currency': 'EUR', 'transaction_amount': 1257.96, 'exchange_rate': 1.2711}
[2025-02-09T17:37:12.334+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1711388232333, 'account_id': 'C00582', 'customer_id': 'C00007', 'transaction_type': 'Transfer', 'branch_id': 'C00090', 'currency': 'USD', 'transaction_amount': 5665.72, 'exchange_rate': 0.5813}
[2025-02-09T17:37:12.335+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1708537032335, 'account_id': 'C00772', 'customer_id': 'C00017', 'transaction_type': 'Transfer', 'branch_id': 'C00792', 'currency': 'USD', 'transaction_amount': 6247.73, 'exchange_rate': 1.1618}
[2025-02-09T17:37:12.325+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:12.337+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
