[2025-02-09T17:36:43.769+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:43.923+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-09T00:00:00+00:00 [queued]>
[2025-02-09T17:36:43.932+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-09T00:00:00+00:00 [queued]>
[2025-02-09T17:36:43.932+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:43.947+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-09 00:00:00+00:00
[2025-02-09T17:36:43.955+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=468) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:43.956+0000] {standard_task_runner.py:72} INFO - Started process 476 to run task
[2025-02-09T17:36:43.956+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-09T00:00:00+00:00', '--job-id', '573', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp6haqc1mf']
[2025-02-09T17:36:43.958+0000] {standard_task_runner.py:105} INFO - Job 573: Subtask generate_txn_fact_data
[2025-02-09T17:36:43.995+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-09T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:44.080+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-09T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-09T00:00:00+00:00'
[2025-02-09T17:36:44.081+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:44.101+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:44.101+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:44.102+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:44.204+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:44.205+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:44.209+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1721237804207, 'account_id': 'C00190', 'customer_id': 'C00625', 'transaction_type': 'Withdrawal', 'branch_id': 'C00748', 'currency': 'GBP', 'transaction_amount': 7649.77, 'exchange_rate': 0.9672}
[2025-02-09T17:36:44.211+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1727199404210, 'account_id': 'C00070', 'customer_id': 'C00535', 'transaction_type': 'Deposit', 'branch_id': 'C00998', 'currency': 'USD', 'transaction_amount': 1533.96, 'exchange_rate': 1.0405}
[2025-02-09T17:36:44.211+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:44.212+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1711474604212, 'account_id': 'C00815', 'customer_id': 'C00022', 'transaction_type': 'Transfer', 'branch_id': 'C00981', 'currency': 'GBP', 'transaction_amount': 490.38, 'exchange_rate': 0.7532}
[2025-02-09T17:36:44.213+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:44.214+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1707932204214, 'account_id': 'C00288', 'customer_id': 'C00290', 'transaction_type': 'Withdrawal', 'branch_id': 'C00064', 'currency': 'GBP', 'transaction_amount': 2145.42, 'exchange_rate': 1.4949}
[2025-02-09T17:36:44.215+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:44.216+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1729964204216, 'account_id': 'C00220', 'customer_id': 'C00585', 'transaction_type': 'Deposit', 'branch_id': 'C00245', 'currency': 'EUR', 'transaction_amount': 1567.13, 'exchange_rate': 1.2375}
[2025-02-09T17:36:44.219+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1718905004219, 'account_id': 'C00536', 'customer_id': 'C00585', 'transaction_type': 'Transfer', 'branch_id': 'C00875', 'currency': 'EUR', 'transaction_amount': 8180.46, 'exchange_rate': 0.6174}
[2025-02-09T17:36:44.221+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1708018604221, 'account_id': 'C00173', 'customer_id': 'C00992', 'transaction_type': 'Transfer', 'branch_id': 'C00740', 'currency': 'GBP', 'transaction_amount': 2376.59, 'exchange_rate': 0.6835}
[2025-02-09T17:36:44.223+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1721410604223, 'account_id': 'C00429', 'customer_id': 'C00201', 'transaction_type': 'Deposit', 'branch_id': 'C00006', 'currency': 'EUR', 'transaction_amount': 4887.93, 'exchange_rate': 1.2839}
[2025-02-09T17:36:44.226+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1719509804225, 'account_id': 'C00237', 'customer_id': 'C00609', 'transaction_type': 'Withdrawal', 'branch_id': 'C00471', 'currency': 'EUR', 'transaction_amount': 3726.35, 'exchange_rate': 1.4209}
