[2025-02-09T17:36:33.667+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:33.801+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-23T00:00:00+00:00 [queued]>
[2025-02-09T17:36:33.809+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-23T00:00:00+00:00 [queued]>
[2025-02-09T17:36:33.811+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:33.838+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-23 00:00:00+00:00
[2025-02-09T17:36:33.846+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-23T00:00:00+00:00', '--job-id', '556', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp3mm526sp']
[2025-02-09T17:36:33.848+0000] {standard_task_runner.py:105} INFO - Job 556: Subtask generate_txn_fact_data
[2025-02-09T17:36:33.849+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=380) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:33.850+0000] {standard_task_runner.py:72} INFO - Started process 385 to run task
[2025-02-09T17:36:33.896+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-23T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:33.987+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-23T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-23T00:00:00+00:00'
[2025-02-09T17:36:33.988+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:34.009+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:34.009+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:34.011+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:34.113+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:34.114+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:34.118+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1723743394117, 'account_id': 'C00716', 'customer_id': 'C00036', 'transaction_type': 'Transfer', 'branch_id': 'C00298', 'currency': 'EUR', 'transaction_amount': 2728.03, 'exchange_rate': 0.5011}
[2025-02-09T17:36:34.120+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1738690594119, 'account_id': 'C00999', 'customer_id': 'C00929', 'transaction_type': 'Debit', 'branch_id': 'C00979', 'currency': 'EUR', 'transaction_amount': 2799.29, 'exchange_rate': 0.6689}
[2025-02-09T17:36:34.120+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:34.121+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1711820194121, 'account_id': 'C00152', 'customer_id': 'C00998', 'transaction_type': 'Credit', 'branch_id': 'C00503', 'currency': 'EUR', 'transaction_amount': 5147.36, 'exchange_rate': 0.5379}
[2025-02-09T17:36:34.121+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:34.123+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1734802594122, 'account_id': 'C00455', 'customer_id': 'C00925', 'transaction_type': 'Transfer', 'branch_id': 'C00085', 'currency': 'EUR', 'transaction_amount': 2082.75, 'exchange_rate': 1.1032}
[2025-02-09T17:36:34.123+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:34.125+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1729100194125, 'account_id': 'C00857', 'customer_id': 'C00343', 'transaction_type': 'Debit', 'branch_id': 'C00904', 'currency': 'EUR', 'transaction_amount': 130.18, 'exchange_rate': 1.0875}
[2025-02-09T17:36:34.127+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1721583394127, 'account_id': 'C00396', 'customer_id': 'C00515', 'transaction_type': 'Deposit', 'branch_id': 'C00234', 'currency': 'USD', 'transaction_amount': 4919.25, 'exchange_rate': 1.4796}
[2025-02-09T17:36:34.130+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1726594594130, 'account_id': 'C00272', 'customer_id': 'C00977', 'transaction_type': 'Deposit', 'branch_id': 'C00574', 'currency': 'GBP', 'transaction_amount': 3450.97, 'exchange_rate': 0.8176}
[2025-02-09T17:36:34.132+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1717263394132, 'account_id': 'C00706', 'customer_id': 'C00457', 'transaction_type': 'Transfer', 'branch_id': 'C00837', 'currency': 'GBP', 'transaction_amount': 2643.88, 'exchange_rate': 1.3465}
[2025-02-09T17:36:34.134+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1710178594133, 'account_id': 'C00252', 'customer_id': 'C00961', 'transaction_type': 'Deposit', 'branch_id': 'C00653', 'currency': 'GBP', 'transaction_amount': 1132.69, 'exchange_rate': 1.0971}
[2025-02-09T17:36:34.135+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1727890594135, 'account_id': 'C00388', 'customer_id': 'C00637', 'transaction_type': 'Debit', 'branch_id': 'C00262', 'currency': 'EUR', 'transaction_amount': 1174.62, 'exchange_rate': 1.0287}
[2025-02-09T17:36:34.137+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1736357794137, 'account_id': 'C00980', 'customer_id': 'C00559', 'transaction_type': 'Credit', 'branch_id': 'C00961', 'currency': 'USD', 'transaction_amount': 5027.08, 'exchange_rate': 0.9163}
[2025-02-09T17:36:34.138+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1712770594138, 'account_id': 'C00303', 'customer_id': 'C00801', 'transaction_type': 'Debit', 'branch_id': 'C00434', 'currency': 'EUR', 'transaction_amount': 8827.31, 'exchange_rate': 0.8313}
[2025-02-09T17:36:34.139+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1721064994139, 'account_id': 'C00296', 'customer_id': 'C00838', 'transaction_type': 'Credit', 'branch_id': 'C00026', 'currency': 'USD', 'transaction_amount': 2348.91, 'exchange_rate': 1.2765}
[2025-02-09T17:36:34.142+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1721496994141, 'account_id': 'C00006', 'customer_id': 'C00641', 'transaction_type': 'Transfer', 'branch_id': 'C00499', 'currency': 'USD', 'transaction_amount': 5779.65, 'exchange_rate': 0.5666}
[2025-02-09T17:36:34.143+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1720373794143, 'account_id': 'C00277', 'customer_id': 'C00812', 'transaction_type': 'Deposit', 'branch_id': 'C00831', 'currency': 'GBP', 'transaction_amount': 6812.44, 'exchange_rate': 0.7781}
[2025-02-09T17:36:34.145+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1713375394145, 'account_id': 'C00749', 'customer_id': 'C00016', 'transaction_type': 'Debit', 'branch_id': 'C00872', 'currency': 'GBP', 'transaction_amount': 4849.27, 'exchange_rate': 0.9123}
[2025-02-09T17:36:34.146+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1738258594146, 'account_id': 'C00310', 'customer_id': 'C00285', 'transaction_type': 'Credit', 'branch_id': 'C00003', 'currency': 'GBP', 'transaction_amount': 8145.37, 'exchange_rate': 1.3313}
[2025-02-09T17:36:34.148+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1716053794148, 'account_id': 'C00600', 'customer_id': 'C00811', 'transaction_type': 'Transfer', 'branch_id': 'C00729', 'currency': 'GBP', 'transaction_amount': 8605.41, 'exchange_rate': 0.8793}
[2025-02-09T17:36:34.150+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1733679394150, 'account_id': 'C00326', 'customer_id': 'C00651', 'transaction_type': 'Credit', 'branch_id': 'C00717', 'currency': 'GBP', 'transaction_amount': 7574.22, 'exchange_rate': 1.0899}
[2025-02-09T17:36:34.151+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1711992994151, 'account_id': 'C00717', 'customer_id': 'C00328', 'transaction_type': 'Transfer', 'branch_id': 'C00934', 'currency': 'GBP', 'transaction_amount': 1602.69, 'exchange_rate': 1.4504}
[2025-02-09T17:36:34.154+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1734802594153, 'account_id': 'C00279', 'customer_id': 'C00206', 'transaction_type': 'Deposit', 'branch_id': 'C00602', 'currency': 'GBP', 'transaction_amount': 6566.29, 'exchange_rate': 0.926}
[2025-02-09T17:36:34.155+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1733420194155, 'account_id': 'C00753', 'customer_id': 'C00606', 'transaction_type': 'Transfer', 'branch_id': 'C00656', 'currency': 'GBP', 'transaction_amount': 7125.36, 'exchange_rate': 1.3757}
[2025-02-09T17:36:34.157+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1716831394156, 'account_id': 'C00447', 'customer_id': 'C00513', 'transaction_type': 'Credit', 'branch_id': 'C00262', 'currency': 'USD', 'transaction_amount': 759.66, 'exchange_rate': 1.1733}
[2025-02-09T17:36:34.159+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1711733794159, 'account_id': 'C00993', 'customer_id': 'C00232', 'transaction_type': 'Transfer', 'branch_id': 'C00864', 'currency': 'GBP', 'transaction_amount': 495.86, 'exchange_rate': 0.8684}
[2025-02-09T17:36:34.161+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1713116194161, 'account_id': 'C00981', 'customer_id': 'C00577', 'transaction_type': 'Deposit', 'branch_id': 'C00360', 'currency': 'EUR', 'transaction_amount': 9037.9, 'exchange_rate': 0.7477}
[2025-02-09T17:36:34.163+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1717263394163, 'account_id': 'C00194', 'customer_id': 'C00636', 'transaction_type': 'Debit', 'branch_id': 'C00306', 'currency': 'GBP', 'transaction_amount': 713.0, 'exchange_rate': 0.8849}
[2025-02-09T17:36:34.165+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1717004194165, 'account_id': 'C00551', 'customer_id': 'C00900', 'transaction_type': 'Credit', 'branch_id': 'C00857', 'currency': 'EUR', 'transaction_amount': 8066.82, 'exchange_rate': 0.9105}
[2025-02-09T17:36:34.167+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1710005794167, 'account_id': 'C00850', 'customer_id': 'C00296', 'transaction_type': 'Withdrawal', 'branch_id': 'C00393', 'currency': 'GBP', 'transaction_amount': 3552.35, 'exchange_rate': 1.2096}
[2025-02-09T17:36:34.169+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1718127394168, 'account_id': 'C00967', 'customer_id': 'C00828', 'transaction_type': 'Debit', 'branch_id': 'C00052', 'currency': 'EUR', 'transaction_amount': 8506.09, 'exchange_rate': 0.9024}
[2025-02-09T17:36:34.170+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1728840994170, 'account_id': 'C00901', 'customer_id': 'C00655', 'transaction_type': 'Debit', 'branch_id': 'C00581', 'currency': 'GBP', 'transaction_amount': 6476.92, 'exchange_rate': 1.22}
[2025-02-09T17:36:34.172+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1721928994172, 'account_id': 'C00132', 'customer_id': 'C00850', 'transaction_type': 'Credit', 'branch_id': 'C00340', 'currency': 'GBP', 'transaction_amount': 8362.55, 'exchange_rate': 1.4602}
[2025-02-09T17:36:34.174+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1730223394174, 'account_id': 'C00951', 'customer_id': 'C00175', 'transaction_type': 'Credit', 'branch_id': 'C00802', 'currency': 'GBP', 'transaction_amount': 9127.25, 'exchange_rate': 0.8092}
[2025-02-09T17:36:34.175+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1710869794175, 'account_id': 'C00536', 'customer_id': 'C00290', 'transaction_type': 'Withdrawal', 'branch_id': 'C00366', 'currency': 'EUR', 'transaction_amount': 378.88, 'exchange_rate': 0.6338}
[2025-02-09T17:36:34.177+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1722101794177, 'account_id': 'C00034', 'customer_id': 'C00750', 'transaction_type': 'Withdrawal', 'branch_id': 'C00418', 'currency': 'EUR', 'transaction_amount': 8932.59, 'exchange_rate': 0.7481}
[2025-02-09T17:36:34.178+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1709228194178, 'account_id': 'C00133', 'customer_id': 'C00216', 'transaction_type': 'Transfer', 'branch_id': 'C00668', 'currency': 'USD', 'transaction_amount': 3242.23, 'exchange_rate': 0.914}
[2025-02-09T17:36:34.180+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1732037794180, 'account_id': 'C00487', 'customer_id': 'C00007', 'transaction_type': 'Transfer', 'branch_id': 'C00036', 'currency': 'EUR', 'transaction_amount': 3049.11, 'exchange_rate': 1.1083}
[2025-02-09T17:36:34.181+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1727458594181, 'account_id': 'C00170', 'customer_id': 'C00760', 'transaction_type': 'Withdrawal', 'branch_id': 'C00842', 'currency': 'EUR', 'transaction_amount': 4439.22, 'exchange_rate': 1.0253}
