[2025-02-09T17:37:21.021+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:21.220+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-18T00:00:00+00:00 [queued]>
[2025-02-09T17:37:21.231+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-18T00:00:00+00:00 [queued]>
[2025-02-09T17:37:21.232+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:21.249+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-18 00:00:00+00:00
[2025-02-09T17:37:21.258+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=787) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:21.262+0000] {standard_task_runner.py:72} INFO - Started process 791 to run task
[2025-02-09T17:37:21.272+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-18T00:00:00+00:00', '--job-id', '645', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpxdc4mlbo']
[2025-02-09T17:37:21.274+0000] {standard_task_runner.py:105} INFO - Job 645: Subtask generate_txn_fact_data
[2025-02-09T17:37:21.327+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-18T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:21.438+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-18T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-18T00:00:00+00:00'
[2025-02-09T17:37:21.439+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:21.462+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:21.463+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:21.464+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:21.566+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:21.567+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:21.592+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1726594641587, 'account_id': 'C00201', 'customer_id': 'C00931', 'transaction_type': 'Credit', 'branch_id': 'C00006', 'currency': 'EUR', 'transaction_amount': 4259.83, 'exchange_rate': 0.7134}
[2025-02-09T17:37:21.594+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1731260241594, 'account_id': 'C00992', 'customer_id': 'C00154', 'transaction_type': 'Transfer', 'branch_id': 'C00981', 'currency': 'EUR', 'transaction_amount': 2887.75, 'exchange_rate': 1.1336}
[2025-02-09T17:37:21.596+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1735493841595, 'account_id': 'C00803', 'customer_id': 'C00065', 'transaction_type': 'Credit', 'branch_id': 'C00805', 'currency': 'EUR', 'transaction_amount': 3480.14, 'exchange_rate': 1.1101}
[2025-02-09T17:37:21.597+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1736962641597, 'account_id': 'C00841', 'customer_id': 'C00773', 'transaction_type': 'Credit', 'branch_id': 'C00896', 'currency': 'USD', 'transaction_amount': 2970.64, 'exchange_rate': 0.6259}
[2025-02-09T17:37:21.599+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1713807441599, 'account_id': 'C00715', 'customer_id': 'C00830', 'transaction_type': 'Deposit', 'branch_id': 'C00706', 'currency': 'USD', 'transaction_amount': 9014.93, 'exchange_rate': 1.0439}
[2025-02-09T17:37:21.600+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1729445841600, 'account_id': 'C00955', 'customer_id': 'C00325', 'transaction_type': 'Deposit', 'branch_id': 'C00107', 'currency': 'EUR', 'transaction_amount': 2005.62, 'exchange_rate': 1.1571}
[2025-02-09T17:37:21.597+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:21.603+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:21.604+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:21.602+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1733593041602, 'account_id': 'C00658', 'customer_id': 'C00262', 'transaction_type': 'Credit', 'branch_id': 'C00276', 'currency': 'USD', 'transaction_amount': 1294.68, 'exchange_rate': 1.4875}
[2025-02-09T17:37:21.607+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1724434641607, 'account_id': 'C00404', 'customer_id': 'C00291', 'transaction_type': 'Withdrawal', 'branch_id': 'C00511', 'currency': 'EUR', 'transaction_amount': 2019.81, 'exchange_rate': 1.2741}
[2025-02-09T17:37:21.609+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1713202641608, 'account_id': 'C00065', 'customer_id': 'C00786', 'transaction_type': 'Deposit', 'branch_id': 'C00445', 'currency': 'EUR', 'transaction_amount': 3201.49, 'exchange_rate': 0.8779}
