[2025-02-09T17:37:20.400+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:20.585+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T00:00:00+00:00 [queued]>
[2025-02-09T17:37:20.597+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T00:00:00+00:00 [queued]>
[2025-02-09T17:37:20.598+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:20.698+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-16 00:00:00+00:00
[2025-02-09T17:37:20.706+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=777) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:20.711+0000] {standard_task_runner.py:72} INFO - Started process 785 to run task
[2025-02-09T17:37:20.724+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-16T00:00:00+00:00', '--job-id', '643', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpwbba45gh']
[2025-02-09T17:37:20.726+0000] {standard_task_runner.py:105} INFO - Job 643: Subtask generate_txn_fact_data
[2025-02-09T17:37:20.790+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:20.920+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-16T00:00:00+00:00'
[2025-02-09T17:37:20.921+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:20.943+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:20.943+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:20.945+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:21.048+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:21.049+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:21.068+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1729359441061, 'account_id': 'C00027', 'customer_id': 'C00756', 'transaction_type': 'Credit', 'branch_id': 'C00810', 'currency': 'GBP', 'transaction_amount': 1600.77, 'exchange_rate': 1.1123}
[2025-02-09T17:37:21.070+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1733420241070, 'account_id': 'C00415', 'customer_id': 'C00453', 'transaction_type': 'Transfer', 'branch_id': 'C00035', 'currency': 'GBP', 'transaction_amount': 7074.7, 'exchange_rate': 0.8442}
[2025-02-09T17:37:21.071+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1710783441071, 'account_id': 'C00636', 'customer_id': 'C00422', 'transaction_type': 'Deposit', 'branch_id': 'C00507', 'currency': 'EUR', 'transaction_amount': 2745.84, 'exchange_rate': 1.3504}
[2025-02-09T17:37:21.073+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1711647441073, 'account_id': 'C00918', 'customer_id': 'C00894', 'transaction_type': 'Transfer', 'branch_id': 'C00328', 'currency': 'EUR', 'transaction_amount': 907.31, 'exchange_rate': 0.8775}
[2025-02-09T17:37:21.075+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1716313041074, 'account_id': 'C00171', 'customer_id': 'C00914', 'transaction_type': 'Withdrawal', 'branch_id': 'C00864', 'currency': 'GBP', 'transaction_amount': 5137.19, 'exchange_rate': 0.8211}
[2025-02-09T17:37:21.077+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1711388241077, 'account_id': 'C00100', 'customer_id': 'C00973', 'transaction_type': 'Deposit', 'branch_id': 'C00176', 'currency': 'USD', 'transaction_amount': 3614.68, 'exchange_rate': 1.2679}
[2025-02-09T17:37:21.079+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1733074641079, 'account_id': 'C00439', 'customer_id': 'C00053', 'transaction_type': 'Credit', 'branch_id': 'C00470', 'currency': 'USD', 'transaction_amount': 3511.55, 'exchange_rate': 0.6979}
[2025-02-09T17:37:21.082+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1717781841082, 'account_id': 'C00415', 'customer_id': 'C00856', 'transaction_type': 'Debit', 'branch_id': 'C00033', 'currency': 'GBP', 'transaction_amount': 555.86, 'exchange_rate': 0.8493}
[2025-02-09T17:37:21.080+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:21.092+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:21.093+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:21.089+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1735321041088, 'account_id': 'C00831', 'customer_id': 'C00857', 'transaction_type': 'Withdrawal', 'branch_id': 'C00217', 'currency': 'USD', 'transaction_amount': 8495.11, 'exchange_rate': 0.5772}
[2025-02-09T17:37:21.097+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1727977041097, 'account_id': 'C00074', 'customer_id': 'C00272', 'transaction_type': 'Credit', 'branch_id': 'C00928', 'currency': 'USD', 'transaction_amount': 7059.35, 'exchange_rate': 1.0217}
[2025-02-09T17:37:21.100+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1724089041100, 'account_id': 'C00685', 'customer_id': 'C00984', 'transaction_type': 'Debit', 'branch_id': 'C00671', 'currency': 'GBP', 'transaction_amount': 872.46, 'exchange_rate': 0.5017}
[2025-02-09T17:37:21.106+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1727458641105, 'account_id': 'C00670', 'customer_id': 'C00743', 'transaction_type': 'Transfer', 'branch_id': 'C00456', 'currency': 'GBP', 'transaction_amount': 8010.91, 'exchange_rate': 0.8813}
[2025-02-09T17:37:21.111+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1718991441108, 'account_id': 'C00998', 'customer_id': 'C00456', 'transaction_type': 'Withdrawal', 'branch_id': 'C00735', 'currency': 'GBP', 'transaction_amount': 3188.51, 'exchange_rate': 1.0709}
[2025-02-09T17:37:21.114+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1726594641113, 'account_id': 'C00035', 'customer_id': 'C00750', 'transaction_type': 'Deposit', 'branch_id': 'C00992', 'currency': 'GBP', 'transaction_amount': 577.8, 'exchange_rate': 0.5898}
[2025-02-09T17:37:21.119+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1715103441118, 'account_id': 'C00891', 'customer_id': 'C00037', 'transaction_type': 'Debit', 'branch_id': 'C00883', 'currency': 'GBP', 'transaction_amount': 8267.81, 'exchange_rate': 0.9746}
