[2025-02-09T17:37:38.084+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:38.228+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-08T00:00:00+00:00 [queued]>
[2025-02-09T17:37:38.236+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-08T00:00:00+00:00 [queued]>
[2025-02-09T17:37:38.237+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:38.249+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-08 00:00:00+00:00
[2025-02-09T17:37:38.257+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=882) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:38.258+0000] {standard_task_runner.py:72} INFO - Started process 890 to run task
[2025-02-09T17:37:38.257+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-08T00:00:00+00:00', '--job-id', '666', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp9ph7o2mr']
[2025-02-09T17:37:38.260+0000] {standard_task_runner.py:105} INFO - Job 666: Subtask generate_txn_fact_data
[2025-02-09T17:37:38.298+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-08T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:38.365+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-08T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-08T00:00:00+00:00'
[2025-02-09T17:37:38.365+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:38.380+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:38.380+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:38.381+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:38.483+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:38.484+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:38.488+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1729877858487, 'account_id': 'C00827', 'customer_id': 'C00557', 'transaction_type': 'Withdrawal', 'branch_id': 'C00178', 'currency': 'GBP', 'transaction_amount': 2337.13, 'exchange_rate': 0.5526}
[2025-02-09T17:37:38.489+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1710783458489, 'account_id': 'C00977', 'customer_id': 'C00856', 'transaction_type': 'Deposit', 'branch_id': 'C00396', 'currency': 'GBP', 'transaction_amount': 6547.75, 'exchange_rate': 1.002}
[2025-02-09T17:37:38.490+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:38.491+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1725730658490, 'account_id': 'C00156', 'customer_id': 'C00063', 'transaction_type': 'Debit', 'branch_id': 'C00810', 'currency': 'GBP', 'transaction_amount': 3845.24, 'exchange_rate': 1.2598}
[2025-02-09T17:37:38.491+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:38.492+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1710437858492, 'account_id': 'C00384', 'customer_id': 'C00574', 'transaction_type': 'Deposit', 'branch_id': 'C00812', 'currency': 'USD', 'transaction_amount': 3164.83, 'exchange_rate': 0.9736}
[2025-02-09T17:37:38.493+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:38.494+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1738258658494, 'account_id': 'C00672', 'customer_id': 'C00849', 'transaction_type': 'Transfer', 'branch_id': 'C00972', 'currency': 'GBP', 'transaction_amount': 624.2, 'exchange_rate': 1.4284}
[2025-02-09T17:37:38.496+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1724175458496, 'account_id': 'C00795', 'customer_id': 'C00703', 'transaction_type': 'Transfer', 'branch_id': 'C00328', 'currency': 'GBP', 'transaction_amount': 7583.43, 'exchange_rate': 1.4975}
[2025-02-09T17:37:38.498+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1735839458497, 'account_id': 'C00905', 'customer_id': 'C00460', 'transaction_type': 'Debit', 'branch_id': 'C00378', 'currency': 'EUR', 'transaction_amount': 6585.17, 'exchange_rate': 1.2334}
[2025-02-09T17:37:38.499+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1708537058499, 'account_id': 'C00381', 'customer_id': 'C00529', 'transaction_type': 'Transfer', 'branch_id': 'C00561', 'currency': 'EUR', 'transaction_amount': 7057.93, 'exchange_rate': 1.0952}
[2025-02-09T17:37:38.501+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1722188258501, 'account_id': 'C00044', 'customer_id': 'C00343', 'transaction_type': 'Deposit', 'branch_id': 'C00545', 'currency': 'EUR', 'transaction_amount': 9965.58, 'exchange_rate': 1.0469}
