[2025-02-09T17:36:53.567+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:53.728+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-30T00:00:00+00:00 [queued]>
[2025-02-09T17:36:53.737+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-30T00:00:00+00:00 [queued]>
[2025-02-09T17:36:53.738+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:53.900+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-30 00:00:00+00:00
[2025-02-09T17:36:53.916+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=549) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:53.918+0000] {standard_task_runner.py:72} INFO - Started process 560 to run task
[2025-02-09T17:36:53.921+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-30T00:00:00+00:00', '--job-id', '594', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpy_y78o90']
[2025-02-09T17:36:53.923+0000] {standard_task_runner.py:105} INFO - Job 594: Subtask generate_txn_fact_data
[2025-02-09T17:36:54.004+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-30T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:54.118+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-30T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-30T00:00:00+00:00'
[2025-02-09T17:36:54.121+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:54.151+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:54.153+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:54.154+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:54.257+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:54.257+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:54.264+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1738604214261, 'account_id': 'C00886', 'customer_id': 'C00471', 'transaction_type': 'Deposit', 'branch_id': 'C00741', 'currency': 'GBP', 'transaction_amount': 3748.29, 'exchange_rate': 0.7741}
[2025-02-09T17:36:54.266+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1726162614265, 'account_id': 'C00776', 'customer_id': 'C00346', 'transaction_type': 'Credit', 'branch_id': 'C00973', 'currency': 'USD', 'transaction_amount': 894.25, 'exchange_rate': 1.1956}
[2025-02-09T17:36:54.268+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1724953014267, 'account_id': 'C00528', 'customer_id': 'C00300', 'transaction_type': 'Deposit', 'branch_id': 'C00754', 'currency': 'GBP', 'transaction_amount': 2757.6, 'exchange_rate': 1.2169}
[2025-02-09T17:36:54.269+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1727372214269, 'account_id': 'C00063', 'customer_id': 'C00958', 'transaction_type': 'Credit', 'branch_id': 'C00140', 'currency': 'USD', 'transaction_amount': 9359.7, 'exchange_rate': 1.2359}
[2025-02-09T17:36:54.271+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1733938614271, 'account_id': 'C00852', 'customer_id': 'C00633', 'transaction_type': 'Transfer', 'branch_id': 'C00558', 'currency': 'GBP', 'transaction_amount': 863.76, 'exchange_rate': 0.7929}
[2025-02-09T17:36:54.272+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1712597814272, 'account_id': 'C00788', 'customer_id': 'C00595', 'transaction_type': 'Withdrawal', 'branch_id': 'C00471', 'currency': 'GBP', 'transaction_amount': 6511.12, 'exchange_rate': 1.4981}
[2025-02-09T17:36:54.274+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1731433014274, 'account_id': 'C00617', 'customer_id': 'C00814', 'transaction_type': 'Deposit', 'branch_id': 'C00620', 'currency': 'GBP', 'transaction_amount': 7986.81, 'exchange_rate': 0.7152}
[2025-02-09T17:36:54.276+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1732901814276, 'account_id': 'C00660', 'customer_id': 'C00972', 'transaction_type': 'Credit', 'branch_id': 'C00818', 'currency': 'USD', 'transaction_amount': 9433.1, 'exchange_rate': 0.9551}
[2025-02-09T17:36:54.278+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1732469814278, 'account_id': 'C00893', 'customer_id': 'C00742', 'transaction_type': 'Withdrawal', 'branch_id': 'C00584', 'currency': 'USD', 'transaction_amount': 1740.07, 'exchange_rate': 0.8808}
[2025-02-09T17:36:54.279+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1708277814279, 'account_id': 'C00335', 'customer_id': 'C00601', 'transaction_type': 'Withdrawal', 'branch_id': 'C00045', 'currency': 'GBP', 'transaction_amount': 3397.78, 'exchange_rate': 1.4318}
[2025-02-09T17:36:54.280+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1717954614280, 'account_id': 'C00969', 'customer_id': 'C00291', 'transaction_type': 'Debit', 'branch_id': 'C00239', 'currency': 'GBP', 'transaction_amount': 2728.52, 'exchange_rate': 1.3291}
[2025-02-09T17:36:54.271+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:54.282+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:54.283+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:54.282+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1709487414281, 'account_id': 'C00882', 'customer_id': 'C00490', 'transaction_type': 'Withdrawal', 'branch_id': 'C00894', 'currency': 'USD', 'transaction_amount': 3137.46, 'exchange_rate': 0.5746}
[2025-02-09T17:36:54.287+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1738777014286, 'account_id': 'C00345', 'customer_id': 'C00232', 'transaction_type': 'Credit', 'branch_id': 'C00388', 'currency': 'EUR', 'transaction_amount': 6999.41, 'exchange_rate': 1.125}
