[2025-02-09T17:36:43.614+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:43.755+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-07T00:00:00+00:00 [queued]>
[2025-02-09T17:36:43.763+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-07T00:00:00+00:00 [queued]>
[2025-02-09T17:36:43.763+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:43.790+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-07 00:00:00+00:00
[2025-02-09T17:36:43.799+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=466) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:43.800+0000] {standard_task_runner.py:72} INFO - Started process 470 to run task
[2025-02-09T17:36:43.798+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-07T00:00:00+00:00', '--job-id', '571', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpk4pi7cwy']
[2025-02-09T17:36:43.800+0000] {standard_task_runner.py:105} INFO - Job 571: Subtask generate_txn_fact_data
[2025-02-09T17:36:43.843+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-07T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:43.929+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-07T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-07T00:00:00+00:00'
[2025-02-09T17:36:43.930+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:43.948+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:43.949+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:43.950+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:44.052+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:44.053+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:44.059+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1730482604058, 'account_id': 'C00276', 'customer_id': 'C00580', 'transaction_type': 'Credit', 'branch_id': 'C00513', 'currency': 'USD', 'transaction_amount': 4882.2, 'exchange_rate': 1.1339}
[2025-02-09T17:36:44.061+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1723743404061, 'account_id': 'C00943', 'customer_id': 'C00025', 'transaction_type': 'Transfer', 'branch_id': 'C00462', 'currency': 'EUR', 'transaction_amount': 8657.15, 'exchange_rate': 0.5808}
[2025-02-09T17:36:44.061+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:44.062+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1719077804062, 'account_id': 'C00810', 'customer_id': 'C00308', 'transaction_type': 'Deposit', 'branch_id': 'C00269', 'currency': 'GBP', 'transaction_amount': 625.73, 'exchange_rate': 0.9636}
[2025-02-09T17:36:44.063+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:44.064+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1712857004064, 'account_id': 'C00943', 'customer_id': 'C00765', 'transaction_type': 'Transfer', 'branch_id': 'C00260', 'currency': 'USD', 'transaction_amount': 3139.37, 'exchange_rate': 0.8999}
[2025-02-09T17:36:44.065+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:44.066+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1709055404066, 'account_id': 'C00090', 'customer_id': 'C00384', 'transaction_type': 'Debit', 'branch_id': 'C00234', 'currency': 'GBP', 'transaction_amount': 6217.94, 'exchange_rate': 0.7163}
[2025-02-09T17:36:44.069+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1731346604069, 'account_id': 'C00616', 'customer_id': 'C00381', 'transaction_type': 'Deposit', 'branch_id': 'C00876', 'currency': 'GBP', 'transaction_amount': 7629.17, 'exchange_rate': 1.0291}
[2025-02-09T17:36:44.071+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1731865004071, 'account_id': 'C00043', 'customer_id': 'C00782', 'transaction_type': 'Deposit', 'branch_id': 'C00878', 'currency': 'USD', 'transaction_amount': 481.1, 'exchange_rate': 1.399}
[2025-02-09T17:36:44.073+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1735407404072, 'account_id': 'C00419', 'customer_id': 'C00862', 'transaction_type': 'Deposit', 'branch_id': 'C00725', 'currency': 'USD', 'transaction_amount': 1546.5, 'exchange_rate': 0.6853}
[2025-02-09T17:36:44.074+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1732988204074, 'account_id': 'C00789', 'customer_id': 'C00434', 'transaction_type': 'Transfer', 'branch_id': 'C00586', 'currency': 'USD', 'transaction_amount': 6276.62, 'exchange_rate': 1.4019}
