[2025-02-09T17:36:23.729+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:23.749+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-13T00:00:00+00:00 [queued]>
[2025-02-09T17:36:23.936+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-13T00:00:00+00:00 [queued]>
[2025-02-09T17:36:23.936+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:24.016+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-13 00:00:00+00:00
[2025-02-09T17:36:24.030+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=324) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:24.028+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-13T00:00:00+00:00', '--job-id', '546', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpvkrx9uwq']
[2025-02-09T17:36:24.032+0000] {standard_task_runner.py:105} INFO - Job 546: Subtask generate_txn_fact_data
[2025-02-09T17:36:24.031+0000] {standard_task_runner.py:72} INFO - Started process 345 to run task
[2025-02-09T17:36:24.107+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-13T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:24.232+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-13T00:00:00+00:00'
[2025-02-09T17:36:24.235+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:24.267+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:24.272+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:24.277+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:24.381+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:24.382+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:24.391+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1734024984389, 'account_id': 'C00471', 'customer_id': 'C00623', 'transaction_type': 'Transfer', 'branch_id': 'C00929', 'currency': 'USD', 'transaction_amount': 6739.63, 'exchange_rate': 1.0589}
[2025-02-09T17:36:24.394+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1733765784393, 'account_id': 'C00331', 'customer_id': 'C00680', 'transaction_type': 'Deposit', 'branch_id': 'C00369', 'currency': 'EUR', 'transaction_amount': 7982.55, 'exchange_rate': 0.6047}
[2025-02-09T17:36:24.395+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1729445784395, 'account_id': 'C00750', 'customer_id': 'C00806', 'transaction_type': 'Transfer', 'branch_id': 'C00790', 'currency': 'USD', 'transaction_amount': 3981.73, 'exchange_rate': 0.5111}
[2025-02-09T17:36:24.397+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1731951384397, 'account_id': 'C00944', 'customer_id': 'C00763', 'transaction_type': 'Debit', 'branch_id': 'C00893', 'currency': 'USD', 'transaction_amount': 3195.09, 'exchange_rate': 0.8237}
[2025-02-09T17:36:24.397+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:24.400+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:24.399+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1738517784399, 'account_id': 'C00442', 'customer_id': 'C00282', 'transaction_type': 'Debit', 'branch_id': 'C00086', 'currency': 'USD', 'transaction_amount': 2534.16, 'exchange_rate': 0.6801}
[2025-02-09T17:36:24.400+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:24.402+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1714671384401, 'account_id': 'C00332', 'customer_id': 'C00561', 'transaction_type': 'Credit', 'branch_id': 'C00343', 'currency': 'EUR', 'transaction_amount': 2649.34, 'exchange_rate': 0.5551}
[2025-02-09T17:36:24.405+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1728149784405, 'account_id': 'C00231', 'customer_id': 'C00876', 'transaction_type': 'Credit', 'branch_id': 'C00776', 'currency': 'GBP', 'transaction_amount': 4309.06, 'exchange_rate': 1.1397}
[2025-02-09T17:36:24.408+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1736876184407, 'account_id': 'C00301', 'customer_id': 'C00442', 'transaction_type': 'Debit', 'branch_id': 'C00605', 'currency': 'GBP', 'transaction_amount': 1488.93, 'exchange_rate': 0.917}
[2025-02-09T17:36:24.409+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1720805784409, 'account_id': 'C00557', 'customer_id': 'C00951', 'transaction_type': 'Deposit', 'branch_id': 'C00316', 'currency': 'GBP', 'transaction_amount': 9908.81, 'exchange_rate': 1.1317}
