[2025-02-09T17:37:09.760+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:09.883+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-25T00:00:00+00:00 [queued]>
[2025-02-09T17:37:09.889+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-25T00:00:00+00:00 [queued]>
[2025-02-09T17:37:09.892+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:09.903+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-25 00:00:00+00:00
[2025-02-09T17:37:09.910+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=688) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:09.911+0000] {standard_task_runner.py:72} INFO - Started process 689 to run task
[2025-02-09T17:37:09.911+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-25T00:00:00+00:00', '--job-id', '619', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpaf54ebhd']
[2025-02-09T17:37:09.913+0000] {standard_task_runner.py:105} INFO - Job 619: Subtask generate_txn_fact_data
[2025-02-09T17:37:09.953+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-25T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:10.022+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-25T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-25T00:00:00+00:00'
[2025-02-09T17:37:10.022+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:10.037+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:10.038+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:10.039+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:10.140+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:10.141+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:10.144+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1738085830143, 'account_id': 'C00810', 'customer_id': 'C00107', 'transaction_type': 'Debit', 'branch_id': 'C00392', 'currency': 'EUR', 'transaction_amount': 5863.46, 'exchange_rate': 1.1137}
[2025-02-09T17:37:10.146+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1715535430146, 'account_id': 'C00559', 'customer_id': 'C00831', 'transaction_type': 'Debit', 'branch_id': 'C00395', 'currency': 'GBP', 'transaction_amount': 4457.18, 'exchange_rate': 1.4699}
[2025-02-09T17:37:10.146+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:10.147+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1732124230147, 'account_id': 'C00817', 'customer_id': 'C00978', 'transaction_type': 'Transfer', 'branch_id': 'C00097', 'currency': 'USD', 'transaction_amount': 4714.07, 'exchange_rate': 0.6905}
[2025-02-09T17:37:10.148+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:10.148+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1720978630148, 'account_id': 'C00602', 'customer_id': 'C00873', 'transaction_type': 'Withdrawal', 'branch_id': 'C00092', 'currency': 'USD', 'transaction_amount': 1237.7, 'exchange_rate': 1.2931}
[2025-02-09T17:37:10.149+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:10.150+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1726508230150, 'account_id': 'C00977', 'customer_id': 'C00703', 'transaction_type': 'Withdrawal', 'branch_id': 'C00440', 'currency': 'GBP', 'transaction_amount': 5859.09, 'exchange_rate': 0.7134}
[2025-02-09T17:37:10.153+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1724434630152, 'account_id': 'C00582', 'customer_id': 'C00229', 'transaction_type': 'Transfer', 'branch_id': 'C00738', 'currency': 'GBP', 'transaction_amount': 3739.99, 'exchange_rate': 0.807}
[2025-02-09T17:37:10.154+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1726940230154, 'account_id': 'C00678', 'customer_id': 'C00798', 'transaction_type': 'Debit', 'branch_id': 'C00068', 'currency': 'EUR', 'transaction_amount': 4252.57, 'exchange_rate': 0.9918}
[2025-02-09T17:37:10.156+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1717090630155, 'account_id': 'C00143', 'customer_id': 'C00121', 'transaction_type': 'Debit', 'branch_id': 'C00264', 'currency': 'USD', 'transaction_amount': 1662.16, 'exchange_rate': 1.3304}
[2025-02-09T17:37:10.157+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1711301830157, 'account_id': 'C00547', 'customer_id': 'C00377', 'transaction_type': 'Debit', 'branch_id': 'C00820', 'currency': 'USD', 'transaction_amount': 5882.31, 'exchange_rate': 0.6479}
[2025-02-09T17:37:10.158+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1723138630158, 'account_id': 'C00682', 'customer_id': 'C00958', 'transaction_type': 'Credit', 'branch_id': 'C00060', 'currency': 'EUR', 'transaction_amount': 8318.86, 'exchange_rate': 0.9667}
[2025-02-09T17:37:10.160+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1731692230159, 'account_id': 'C00796', 'customer_id': 'C00230', 'transaction_type': 'Withdrawal', 'branch_id': 'C00326', 'currency': 'USD', 'transaction_amount': 1859.85, 'exchange_rate': 0.9552}
[2025-02-09T17:37:10.162+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1708364230161, 'account_id': 'C00050', 'customer_id': 'C00740', 'transaction_type': 'Debit', 'branch_id': 'C00637', 'currency': 'USD', 'transaction_amount': 3701.32, 'exchange_rate': 1.199}
[2025-02-09T17:37:10.163+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1708191430163, 'account_id': 'C00506', 'customer_id': 'C00950', 'transaction_type': 'Withdrawal', 'branch_id': 'C00476', 'currency': 'GBP', 'transaction_amount': 7808.86, 'exchange_rate': 0.8714}
[2025-02-09T17:37:10.165+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1716485830165, 'account_id': 'C00811', 'customer_id': 'C00018', 'transaction_type': 'Credit', 'branch_id': 'C00301', 'currency': 'EUR', 'transaction_amount': 1340.75, 'exchange_rate': 0.8811}
[2025-02-09T17:37:10.166+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1738085830166, 'account_id': 'C00020', 'customer_id': 'C00806', 'transaction_type': 'Credit', 'branch_id': 'C00396', 'currency': 'EUR', 'transaction_amount': 7011.16, 'exchange_rate': 0.776}
[2025-02-09T17:37:10.168+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1724866630168, 'account_id': 'C00554', 'customer_id': 'C00017', 'transaction_type': 'Withdrawal', 'branch_id': 'C00832', 'currency': 'GBP', 'transaction_amount': 6626.61, 'exchange_rate': 1.3436}
[2025-02-09T17:37:10.170+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1711474630170, 'account_id': 'C00874', 'customer_id': 'C00769', 'transaction_type': 'Credit', 'branch_id': 'C00013', 'currency': 'EUR', 'transaction_amount': 9993.24, 'exchange_rate': 0.6091}
[2025-02-09T17:37:10.171+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1737740230171, 'account_id': 'C00727', 'customer_id': 'C00522', 'transaction_type': 'Withdrawal', 'branch_id': 'C00386', 'currency': 'GBP', 'transaction_amount': 4874.47, 'exchange_rate': 0.7098}
[2025-02-09T17:37:10.172+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1727113030172, 'account_id': 'C00766', 'customer_id': 'C00206', 'transaction_type': 'Debit', 'branch_id': 'C00908', 'currency': 'EUR', 'transaction_amount': 4336.69, 'exchange_rate': 1.4878}
[2025-02-09T17:37:10.174+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1722533830174, 'account_id': 'C00767', 'customer_id': 'C00684', 'transaction_type': 'Credit', 'branch_id': 'C00601', 'currency': 'GBP', 'transaction_amount': 245.25, 'exchange_rate': 0.7946}
[2025-02-09T17:37:10.175+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1710869830175, 'account_id': 'C00444', 'customer_id': 'C00833', 'transaction_type': 'Deposit', 'branch_id': 'C00478', 'currency': 'GBP', 'transaction_amount': 4132.76, 'exchange_rate': 0.737}
[2025-02-09T17:37:10.177+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1716831430176, 'account_id': 'C00574', 'customer_id': 'C00973', 'transaction_type': 'Credit', 'branch_id': 'C00861', 'currency': 'EUR', 'transaction_amount': 8728.04, 'exchange_rate': 0.7898}
[2025-02-09T17:37:10.178+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1715189830177, 'account_id': 'C00037', 'customer_id': 'C00901', 'transaction_type': 'Debit', 'branch_id': 'C00700', 'currency': 'GBP', 'transaction_amount': 2324.11, 'exchange_rate': 0.8285}
[2025-02-09T17:37:10.180+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1709401030179, 'account_id': 'C00771', 'customer_id': 'C00247', 'transaction_type': 'Debit', 'branch_id': 'C00808', 'currency': 'EUR', 'transaction_amount': 4762.72, 'exchange_rate': 0.609}
[2025-02-09T17:37:10.181+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1722879430181, 'account_id': 'C00961', 'customer_id': 'C00344', 'transaction_type': 'Withdrawal', 'branch_id': 'C00590', 'currency': 'EUR', 'transaction_amount': 3862.84, 'exchange_rate': 1.3861}
[2025-02-09T17:37:10.182+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1737913030182, 'account_id': 'C00465', 'customer_id': 'C00988', 'transaction_type': 'Deposit', 'branch_id': 'C00592', 'currency': 'GBP', 'transaction_amount': 2162.57, 'exchange_rate': 1.2675}
[2025-02-09T17:37:10.184+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1733852230184, 'account_id': 'C00046', 'customer_id': 'C00527', 'transaction_type': 'Credit', 'branch_id': 'C00726', 'currency': 'GBP', 'transaction_amount': 5370.87, 'exchange_rate': 1.3802}
[2025-02-09T17:37:10.186+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1728754630186, 'account_id': 'C00314', 'customer_id': 'C00937', 'transaction_type': 'Deposit', 'branch_id': 'C00166', 'currency': 'GBP', 'transaction_amount': 3978.51, 'exchange_rate': 1.4545}
[2025-02-09T17:37:10.188+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1710956230187, 'account_id': 'C00062', 'customer_id': 'C00924', 'transaction_type': 'Transfer', 'branch_id': 'C00181', 'currency': 'USD', 'transaction_amount': 5469.1, 'exchange_rate': 1.2756}
[2025-02-09T17:37:10.189+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1718041030189, 'account_id': 'C00978', 'customer_id': 'C00979', 'transaction_type': 'Deposit', 'branch_id': 'C00238', 'currency': 'EUR', 'transaction_amount': 1334.41, 'exchange_rate': 1.1658}
[2025-02-09T17:37:10.190+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1736703430190, 'account_id': 'C00482', 'customer_id': 'C00038', 'transaction_type': 'Withdrawal', 'branch_id': 'C00140', 'currency': 'GBP', 'transaction_amount': 8871.03, 'exchange_rate': 1.0739}
[2025-02-09T17:37:10.192+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1722706630192, 'account_id': 'C00533', 'customer_id': 'C00816', 'transaction_type': 'Transfer', 'branch_id': 'C00773', 'currency': 'GBP', 'transaction_amount': 7506.62, 'exchange_rate': 1.2395}
[2025-02-09T17:37:10.194+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1712079430193, 'account_id': 'C00576', 'customer_id': 'C00998', 'transaction_type': 'Deposit', 'branch_id': 'C00304', 'currency': 'EUR', 'transaction_amount': 4825.61, 'exchange_rate': 0.7942}
[2025-02-09T17:37:10.195+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1723052230195, 'account_id': 'C00929', 'customer_id': 'C00480', 'transaction_type': 'Transfer', 'branch_id': 'C00583', 'currency': 'GBP', 'transaction_amount': 293.6, 'exchange_rate': 0.663}
[2025-02-09T17:37:10.196+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1735321030196, 'account_id': 'C00574', 'customer_id': 'C00410', 'transaction_type': 'Credit', 'branch_id': 'C00912', 'currency': 'EUR', 'transaction_amount': 5618.12, 'exchange_rate': 0.731}
[2025-02-09T17:37:10.197+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1716313030196, 'account_id': 'C00779', 'customer_id': 'C00085', 'transaction_type': 'Debit', 'branch_id': 'C00063', 'currency': 'EUR', 'transaction_amount': 9021.12, 'exchange_rate': 1.0056}
[2025-02-09T17:37:10.198+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1717004230198, 'account_id': 'C00603', 'customer_id': 'C00720', 'transaction_type': 'Transfer', 'branch_id': 'C00735', 'currency': 'GBP', 'transaction_amount': 7009.14, 'exchange_rate': 0.6555}
[2025-02-09T17:37:10.200+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1730223430200, 'account_id': 'C00225', 'customer_id': 'C00884', 'transaction_type': 'Transfer', 'branch_id': 'C00279', 'currency': 'EUR', 'transaction_amount': 4569.26, 'exchange_rate': 0.5244}
[2025-02-09T17:37:10.201+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1739122630201, 'account_id': 'C00010', 'customer_id': 'C00675', 'transaction_type': 'Debit', 'branch_id': 'C00430', 'currency': 'EUR', 'transaction_amount': 505.2, 'exchange_rate': 0.8278}
[2025-02-09T17:37:10.202+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1718473030202, 'account_id': 'C00758', 'customer_id': 'C00739', 'transaction_type': 'Debit', 'branch_id': 'C00395', 'currency': 'GBP', 'transaction_amount': 5720.7, 'exchange_rate': 1.4443}
[2025-02-09T17:37:10.203+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1728409030203, 'account_id': 'C00298', 'customer_id': 'C00691', 'transaction_type': 'Transfer', 'branch_id': 'C00379', 'currency': 'USD', 'transaction_amount': 5803.61, 'exchange_rate': 1.2007}
[2025-02-09T17:37:10.205+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1720201030205, 'account_id': 'C00651', 'customer_id': 'C00935', 'transaction_type': 'Withdrawal', 'branch_id': 'C00310', 'currency': 'USD', 'transaction_amount': 5947.08, 'exchange_rate': 1.4793}
[2025-02-09T17:37:10.206+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1732988230206, 'account_id': 'C00231', 'customer_id': 'C00265', 'transaction_type': 'Withdrawal', 'branch_id': 'C00545', 'currency': 'USD', 'transaction_amount': 1918.94, 'exchange_rate': 0.5213}
[2025-02-09T17:37:10.207+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1718559430207, 'account_id': 'C00831', 'customer_id': 'C00395', 'transaction_type': 'Debit', 'branch_id': 'C00357', 'currency': 'GBP', 'transaction_amount': 8682.09, 'exchange_rate': 0.888}
[2025-02-09T17:37:10.209+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1732642630208, 'account_id': 'C00978', 'customer_id': 'C00385', 'transaction_type': 'Credit', 'branch_id': 'C00523', 'currency': 'EUR', 'transaction_amount': 2428.24, 'exchange_rate': 1.2814}
[2025-02-09T17:37:10.210+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1709660230210, 'account_id': 'C00509', 'customer_id': 'C00354', 'transaction_type': 'Withdrawal', 'branch_id': 'C00666', 'currency': 'GBP', 'transaction_amount': 5006.34, 'exchange_rate': 1.0616}
[2025-02-09T17:37:10.211+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1711993030211, 'account_id': 'C00624', 'customer_id': 'C00820', 'transaction_type': 'Withdrawal', 'branch_id': 'C00100', 'currency': 'EUR', 'transaction_amount': 8873.81, 'exchange_rate': 1.4613}
[2025-02-09T17:37:10.213+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1737308230212, 'account_id': 'C00131', 'customer_id': 'C00376', 'transaction_type': 'Transfer', 'branch_id': 'C00566', 'currency': 'USD', 'transaction_amount': 8590.87, 'exchange_rate': 0.5608}
[2025-02-09T17:37:10.214+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1727545030214, 'account_id': 'C00595', 'customer_id': 'C00930', 'transaction_type': 'Transfer', 'branch_id': 'C00620', 'currency': 'USD', 'transaction_amount': 750.63, 'exchange_rate': 1.3064}
[2025-02-09T17:37:10.215+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1717954630215, 'account_id': 'C00795', 'customer_id': 'C00975', 'transaction_type': 'Deposit', 'branch_id': 'C00984', 'currency': 'GBP', 'transaction_amount': 9047.14, 'exchange_rate': 1.2272}
[2025-02-09T17:37:10.217+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1733852230216, 'account_id': 'C00955', 'customer_id': 'C00257', 'transaction_type': 'Withdrawal', 'branch_id': 'C00775', 'currency': 'USD', 'transaction_amount': 6448.41, 'exchange_rate': 0.5844}
