[2025-02-09T17:37:28.238+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:28.581+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-26T00:00:00+00:00 [queued]>
[2025-02-09T17:37:28.590+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-26T00:00:00+00:00 [queued]>
[2025-02-09T17:37:28.590+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:28.651+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-26 00:00:00+00:00
[2025-02-09T17:37:28.662+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=819) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:28.660+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-26T00:00:00+00:00', '--job-id', '653', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp63gx9ir0']
[2025-02-09T17:37:28.663+0000] {standard_task_runner.py:72} INFO - Started process 831 to run task
[2025-02-09T17:37:28.663+0000] {standard_task_runner.py:105} INFO - Job 653: Subtask generate_txn_fact_data
[2025-02-09T17:37:28.724+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-26T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:28.823+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-26T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-26T00:00:00+00:00'
[2025-02-09T17:37:28.824+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:28.846+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:28.846+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:28.849+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:28.952+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:28.953+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:28.958+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1725125848956, 'account_id': 'C00722', 'customer_id': 'C00697', 'transaction_type': 'Credit', 'branch_id': 'C00388', 'currency': 'GBP', 'transaction_amount': 1812.75, 'exchange_rate': 0.8041}
[2025-02-09T17:37:28.960+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1731173848960, 'account_id': 'C00273', 'customer_id': 'C00226', 'transaction_type': 'Transfer', 'branch_id': 'C00675', 'currency': 'GBP', 'transaction_amount': 4133.52, 'exchange_rate': 1.3877}
[2025-02-09T17:37:28.962+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1731778648962, 'account_id': 'C00417', 'customer_id': 'C00468', 'transaction_type': 'Withdrawal', 'branch_id': 'C00558', 'currency': 'USD', 'transaction_amount': 1001.84, 'exchange_rate': 0.544}
[2025-02-09T17:37:28.964+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1708191448963, 'account_id': 'C00004', 'customer_id': 'C00260', 'transaction_type': 'Transfer', 'branch_id': 'C00049', 'currency': 'USD', 'transaction_amount': 783.15, 'exchange_rate': 0.8784}
[2025-02-09T17:37:28.965+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1736098648965, 'account_id': 'C00803', 'customer_id': 'C00158', 'transaction_type': 'Transfer', 'branch_id': 'C00766', 'currency': 'GBP', 'transaction_amount': 4394.17, 'exchange_rate': 0.5782}
[2025-02-09T17:37:28.967+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1709141848967, 'account_id': 'C00084', 'customer_id': 'C00924', 'transaction_type': 'Debit', 'branch_id': 'C00065', 'currency': 'USD', 'transaction_amount': 3741.52, 'exchange_rate': 0.6293}
[2025-02-09T17:37:28.969+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1726767448969, 'account_id': 'C00268', 'customer_id': 'C00873', 'transaction_type': 'Withdrawal', 'branch_id': 'C00001', 'currency': 'GBP', 'transaction_amount': 8011.25, 'exchange_rate': 0.9264}
[2025-02-09T17:37:28.970+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1732383448970, 'account_id': 'C00432', 'customer_id': 'C00124', 'transaction_type': 'Withdrawal', 'branch_id': 'C00086', 'currency': 'EUR', 'transaction_amount': 446.47, 'exchange_rate': 0.5622}
[2025-02-09T17:37:28.972+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1710697048971, 'account_id': 'C00119', 'customer_id': 'C00136', 'transaction_type': 'Deposit', 'branch_id': 'C00965', 'currency': 'EUR', 'transaction_amount': 9446.9, 'exchange_rate': 1.1741}
[2025-02-09T17:37:28.973+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1711993048973, 'account_id': 'C00062', 'customer_id': 'C00495', 'transaction_type': 'Transfer', 'branch_id': 'C00572', 'currency': 'GBP', 'transaction_amount': 1020.59, 'exchange_rate': 0.7493}
[2025-02-09T17:37:28.961+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:28.975+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
