[2025-02-09T17:36:52.797+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:52.968+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-23T00:00:00+00:00 [queued]>
[2025-02-09T17:36:52.978+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-23T00:00:00+00:00 [queued]>
[2025-02-09T17:36:52.979+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:52.997+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-23 00:00:00+00:00
[2025-02-09T17:36:53.007+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=530) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:53.008+0000] {standard_task_runner.py:72} INFO - Started process 534 to run task
[2025-02-09T17:36:53.007+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-23T00:00:00+00:00', '--job-id', '587', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpsgy5f4wo']
[2025-02-09T17:36:53.009+0000] {standard_task_runner.py:105} INFO - Job 587: Subtask generate_txn_fact_data
[2025-02-09T17:36:53.056+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-23T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:53.145+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-23T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-23T00:00:00+00:00'
[2025-02-09T17:36:53.146+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:53.165+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:53.166+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:53.167+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:53.269+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:53.269+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:53.274+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1715967413272, 'account_id': 'C00521', 'customer_id': 'C00685', 'transaction_type': 'Credit', 'branch_id': 'C00251', 'currency': 'EUR', 'transaction_amount': 2760.09, 'exchange_rate': 0.9027}
[2025-02-09T17:36:53.275+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1713029813275, 'account_id': 'C00143', 'customer_id': 'C00068', 'transaction_type': 'Credit', 'branch_id': 'C00195', 'currency': 'EUR', 'transaction_amount': 7865.2, 'exchange_rate': 0.7479}
[2025-02-09T17:36:53.277+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1727285813277, 'account_id': 'C00268', 'customer_id': 'C00082', 'transaction_type': 'Debit', 'branch_id': 'C00696', 'currency': 'USD', 'transaction_amount': 3228.01, 'exchange_rate': 0.8487}
[2025-02-09T17:36:53.276+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:53.278+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1729100213278, 'account_id': 'C00019', 'customer_id': 'C00904', 'transaction_type': 'Deposit', 'branch_id': 'C00031', 'currency': 'USD', 'transaction_amount': 7346.5, 'exchange_rate': 1.2058}
[2025-02-09T17:36:53.279+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:53.281+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1717177013281, 'account_id': 'C00497', 'customer_id': 'C00078', 'transaction_type': 'Debit', 'branch_id': 'C00274', 'currency': 'GBP', 'transaction_amount': 1743.2, 'exchange_rate': 1.1428}
[2025-02-09T17:36:53.281+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:53.283+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1727804213283, 'account_id': 'C00892', 'customer_id': 'C00137', 'transaction_type': 'Debit', 'branch_id': 'C00607', 'currency': 'GBP', 'transaction_amount': 2441.68, 'exchange_rate': 0.5776}
[2025-02-09T17:36:53.286+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1719941813286, 'account_id': 'C00175', 'customer_id': 'C00703', 'transaction_type': 'Deposit', 'branch_id': 'C00789', 'currency': 'GBP', 'transaction_amount': 3305.88, 'exchange_rate': 1.1231}
[2025-02-09T17:36:53.289+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1711906613289, 'account_id': 'C00768', 'customer_id': 'C00093', 'transaction_type': 'Withdrawal', 'branch_id': 'C00181', 'currency': 'EUR', 'transaction_amount': 5509.69, 'exchange_rate': 1.0945}
[2025-02-09T17:36:53.291+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1726076213290, 'account_id': 'C00910', 'customer_id': 'C00849', 'transaction_type': 'Transfer', 'branch_id': 'C00436', 'currency': 'EUR', 'transaction_amount': 8283.07, 'exchange_rate': 0.6757}
