[2025-02-09T17:36:44.721+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:44.882+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-16T00:00:00+00:00 [queued]>
[2025-02-09T17:36:44.892+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-16T00:00:00+00:00 [queued]>
[2025-02-09T17:36:44.895+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:45.069+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-16 00:00:00+00:00
[2025-02-09T17:36:45.077+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=494) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:45.079+0000] {standard_task_runner.py:72} INFO - Started process 504 to run task
[2025-02-09T17:36:45.080+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-16T00:00:00+00:00', '--job-id', '580', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp67v4hui1']
[2025-02-09T17:36:45.083+0000] {standard_task_runner.py:105} INFO - Job 580: Subtask generate_txn_fact_data
[2025-02-09T17:36:45.151+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-16T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:45.266+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-16T00:00:00+00:00'
[2025-02-09T17:36:45.269+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:45.305+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:45.308+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:45.313+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:45.417+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:45.418+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:45.424+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1733938605422, 'account_id': 'C00937', 'customer_id': 'C00608', 'transaction_type': 'Withdrawal', 'branch_id': 'C00361', 'currency': 'EUR', 'transaction_amount': 6427.01, 'exchange_rate': 1.4753}
[2025-02-09T17:36:45.425+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1720805805425, 'account_id': 'C00992', 'customer_id': 'C00456', 'transaction_type': 'Withdrawal', 'branch_id': 'C00001', 'currency': 'GBP', 'transaction_amount': 69.25, 'exchange_rate': 1.344}
[2025-02-09T17:36:45.428+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1725039405428, 'account_id': 'C00368', 'customer_id': 'C00053', 'transaction_type': 'Withdrawal', 'branch_id': 'C00168', 'currency': 'USD', 'transaction_amount': 1079.4, 'exchange_rate': 0.9488}
[2025-02-09T17:36:45.430+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1723829805430, 'account_id': 'C00527', 'customer_id': 'C00884', 'transaction_type': 'Debit', 'branch_id': 'C00538', 'currency': 'GBP', 'transaction_amount': 7155.62, 'exchange_rate': 0.7723}
[2025-02-09T17:36:45.432+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1736703405432, 'account_id': 'C00596', 'customer_id': 'C00033', 'transaction_type': 'Credit', 'branch_id': 'C00836', 'currency': 'EUR', 'transaction_amount': 2517.39, 'exchange_rate': 0.9591}
[2025-02-09T17:36:45.431+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:45.436+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:45.436+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:45.433+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1714757805433, 'account_id': 'C00394', 'customer_id': 'C00086', 'transaction_type': 'Debit', 'branch_id': 'C00531', 'currency': 'GBP', 'transaction_amount': 2126.98, 'exchange_rate': 1.2502}
[2025-02-09T17:36:45.442+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1719164205441, 'account_id': 'C00192', 'customer_id': 'C00665', 'transaction_type': 'Debit', 'branch_id': 'C00539', 'currency': 'USD', 'transaction_amount': 4395.48, 'exchange_rate': 0.9199}
[2025-02-09T17:36:45.443+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1733679405443, 'account_id': 'C00716', 'customer_id': 'C00460', 'transaction_type': 'Deposit', 'branch_id': 'C00650', 'currency': 'EUR', 'transaction_amount': 9800.43, 'exchange_rate': 0.8837}
[2025-02-09T17:36:45.446+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1718991405445, 'account_id': 'C00669', 'customer_id': 'C00656', 'transaction_type': 'Credit', 'branch_id': 'C00583', 'currency': 'GBP', 'transaction_amount': 6997.55, 'exchange_rate': 1.4551}
