[2025-02-09T17:37:04.363+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:04.558+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-23T00:00:00+00:00 [queued]>
[2025-02-09T17:37:04.567+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-23T00:00:00+00:00 [queued]>
[2025-02-09T17:37:04.568+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:04.613+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-23 00:00:00+00:00
[2025-02-09T17:37:04.626+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=650) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:04.630+0000] {standard_task_runner.py:72} INFO - Started process 657 to run task
[2025-02-09T17:37:04.634+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-23T00:00:00+00:00', '--job-id', '617', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpmll1hj42']
[2025-02-09T17:37:04.648+0000] {standard_task_runner.py:105} INFO - Job 617: Subtask generate_txn_fact_data
[2025-02-09T17:37:04.714+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-23T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:04.835+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-23T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-23T00:00:00+00:00'
[2025-02-09T17:37:04.836+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:04.863+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:04.864+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:04.866+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:04.969+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:04.970+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:04.976+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1727199424973, 'account_id': 'C00428', 'customer_id': 'C00916', 'transaction_type': 'Withdrawal', 'branch_id': 'C00446', 'currency': 'EUR', 'transaction_amount': 3494.54, 'exchange_rate': 0.9377}
[2025-02-09T17:37:04.978+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1709919424977, 'account_id': 'C00178', 'customer_id': 'C00508', 'transaction_type': 'Withdrawal', 'branch_id': 'C00821', 'currency': 'USD', 'transaction_amount': 2696.39, 'exchange_rate': 0.5127}
[2025-02-09T17:37:04.982+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1711733824982, 'account_id': 'C00517', 'customer_id': 'C00637', 'transaction_type': 'Deposit', 'branch_id': 'C00903', 'currency': 'GBP', 'transaction_amount': 391.82, 'exchange_rate': 1.1516}
[2025-02-09T17:37:04.985+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1731173824984, 'account_id': 'C00594', 'customer_id': 'C00686', 'transaction_type': 'Debit', 'branch_id': 'C00967', 'currency': 'GBP', 'transaction_amount': 8314.23, 'exchange_rate': 0.6059}
[2025-02-09T17:37:04.986+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1716485824986, 'account_id': 'C00902', 'customer_id': 'C00720', 'transaction_type': 'Withdrawal', 'branch_id': 'C00433', 'currency': 'GBP', 'transaction_amount': 5970.42, 'exchange_rate': 0.9662}
[2025-02-09T17:37:04.989+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1716485824988, 'account_id': 'C00038', 'customer_id': 'C00761', 'transaction_type': 'Credit', 'branch_id': 'C00124', 'currency': 'USD', 'transaction_amount': 8393.2, 'exchange_rate': 0.6729}
[2025-02-09T17:37:04.990+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1730223424990, 'account_id': 'C00938', 'customer_id': 'C00841', 'transaction_type': 'Deposit', 'branch_id': 'C00407', 'currency': 'GBP', 'transaction_amount': 1378.93, 'exchange_rate': 1.222}
[2025-02-09T17:37:04.992+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1733161024992, 'account_id': 'C00550', 'customer_id': 'C00447', 'transaction_type': 'Withdrawal', 'branch_id': 'C00063', 'currency': 'EUR', 'transaction_amount': 1619.82, 'exchange_rate': 1.3802}
[2025-02-09T17:37:04.993+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1713893824993, 'account_id': 'C00205', 'customer_id': 'C00029', 'transaction_type': 'Debit', 'branch_id': 'C00770', 'currency': 'EUR', 'transaction_amount': 4712.35, 'exchange_rate': 0.7627}
[2025-02-09T17:37:04.994+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1711561024994, 'account_id': 'C00248', 'customer_id': 'C00569', 'transaction_type': 'Deposit', 'branch_id': 'C00922', 'currency': 'GBP', 'transaction_amount': 9598.38, 'exchange_rate': 0.6239}
[2025-02-09T17:37:04.996+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1735925824996, 'account_id': 'C00449', 'customer_id': 'C00943', 'transaction_type': 'Debit', 'branch_id': 'C00697', 'currency': 'USD', 'transaction_amount': 7976.61, 'exchange_rate': 0.7316}
