[2025-02-09T17:37:12.081+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:12.230+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-02T00:00:00+00:00 [queued]>
[2025-02-09T17:37:12.242+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-02T00:00:00+00:00 [queued]>
[2025-02-09T17:37:12.243+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:12.341+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-02 00:00:00+00:00
[2025-02-09T17:37:12.350+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=712) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:12.351+0000] {standard_task_runner.py:72} INFO - Started process 722 to run task
[2025-02-09T17:37:12.350+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-02T00:00:00+00:00', '--job-id', '627', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpg0cq0rqb']
[2025-02-09T17:37:12.352+0000] {standard_task_runner.py:105} INFO - Job 627: Subtask generate_txn_fact_data
[2025-02-09T17:37:12.399+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-02T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:12.489+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-02T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-02T00:00:00+00:00'
[2025-02-09T17:37:12.490+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:12.514+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:12.514+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:12.515+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:12.618+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:12.620+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:12.626+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1726335432624, 'account_id': 'C00233', 'customer_id': 'C00786', 'transaction_type': 'Withdrawal', 'branch_id': 'C00038', 'currency': 'USD', 'transaction_amount': 8317.64, 'exchange_rate': 0.6397}
[2025-02-09T17:37:12.628+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1727804232628, 'account_id': 'C00882', 'customer_id': 'C00509', 'transaction_type': 'Credit', 'branch_id': 'C00201', 'currency': 'EUR', 'transaction_amount': 8029.27, 'exchange_rate': 0.875}
[2025-02-09T17:37:12.632+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1726594632632, 'account_id': 'C00106', 'customer_id': 'C00046', 'transaction_type': 'Withdrawal', 'branch_id': 'C00613', 'currency': 'USD', 'transaction_amount': 10.51, 'exchange_rate': 0.9905}
[2025-02-09T17:37:12.634+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1710005832634, 'account_id': 'C00443', 'customer_id': 'C00801', 'transaction_type': 'Credit', 'branch_id': 'C00591', 'currency': 'USD', 'transaction_amount': 2808.07, 'exchange_rate': 1.2738}
[2025-02-09T17:37:12.631+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:12.635+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1715794632635, 'account_id': 'C00369', 'customer_id': 'C00295', 'transaction_type': 'Transfer', 'branch_id': 'C00136', 'currency': 'USD', 'transaction_amount': 5623.64, 'exchange_rate': 0.8988}
[2025-02-09T17:37:12.638+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1708623432637, 'account_id': 'C00845', 'customer_id': 'C00751', 'transaction_type': 'Withdrawal', 'branch_id': 'C00247', 'currency': 'USD', 'transaction_amount': 9833.76, 'exchange_rate': 0.9045}
[2025-02-09T17:37:12.636+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:12.639+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1714412232639, 'account_id': 'C00912', 'customer_id': 'C00824', 'transaction_type': 'Withdrawal', 'branch_id': 'C00961', 'currency': 'EUR', 'transaction_amount': 2505.07, 'exchange_rate': 0.883}
[2025-02-09T17:37:12.640+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:12.641+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1713202632641, 'account_id': 'C00190', 'customer_id': 'C00138', 'transaction_type': 'Transfer', 'branch_id': 'C00590', 'currency': 'EUR', 'transaction_amount': 6114.58, 'exchange_rate': 1.3014}
[2025-02-09T17:37:12.645+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1724348232645, 'account_id': 'C00913', 'customer_id': 'C00940', 'transaction_type': 'Credit', 'branch_id': 'C00370', 'currency': 'GBP', 'transaction_amount': 4943.78, 'exchange_rate': 1.124}
