[2025-02-09T17:37:11.547+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:11.696+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-29T00:00:00+00:00 [queued]>
[2025-02-09T17:37:11.707+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-29T00:00:00+00:00 [queued]>
[2025-02-09T17:37:11.708+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:11.749+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-29 00:00:00+00:00
[2025-02-09T17:37:11.759+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=695) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:11.758+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-29T00:00:00+00:00', '--job-id', '623', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp7pnh1ny5']
[2025-02-09T17:37:11.760+0000] {standard_task_runner.py:72} INFO - Started process 705 to run task
[2025-02-09T17:37:11.760+0000] {standard_task_runner.py:105} INFO - Job 623: Subtask generate_txn_fact_data
[2025-02-09T17:37:11.806+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-29T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:11.888+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-29T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-29T00:00:00+00:00'
[2025-02-09T17:37:11.889+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:11.911+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:11.912+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:11.912+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:12.015+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:12.016+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:12.020+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1731519432019, 'account_id': 'C00821', 'customer_id': 'C00066', 'transaction_type': 'Withdrawal', 'branch_id': 'C00149', 'currency': 'GBP', 'transaction_amount': 9346.9, 'exchange_rate': 1.1894}
[2025-02-09T17:37:12.022+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1717436232022, 'account_id': 'C00161', 'customer_id': 'C00016', 'transaction_type': 'Transfer', 'branch_id': 'C00869', 'currency': 'EUR', 'transaction_amount': 9558.89, 'exchange_rate': 0.6918}
[2025-02-09T17:37:12.022+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:12.024+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1720201032024, 'account_id': 'C00816', 'customer_id': 'C00756', 'transaction_type': 'Withdrawal', 'branch_id': 'C00983', 'currency': 'GBP', 'transaction_amount': 2603.54, 'exchange_rate': 0.5776}
[2025-02-09T17:37:12.026+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1716140232025, 'account_id': 'C00552', 'customer_id': 'C00432', 'transaction_type': 'Transfer', 'branch_id': 'C00948', 'currency': 'EUR', 'transaction_amount': 3573.9, 'exchange_rate': 0.8002}
[2025-02-09T17:37:12.025+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:12.027+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1734629832027, 'account_id': 'C00414', 'customer_id': 'C00532', 'transaction_type': 'Deposit', 'branch_id': 'C00527', 'currency': 'USD', 'transaction_amount': 9721.74, 'exchange_rate': 0.9631}
[2025-02-09T17:37:12.027+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:12.029+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1724002632028, 'account_id': 'C00181', 'customer_id': 'C00897', 'transaction_type': 'Debit', 'branch_id': 'C00978', 'currency': 'EUR', 'transaction_amount': 8885.47, 'exchange_rate': 1.4033}
[2025-02-09T17:37:12.032+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1738085832031, 'account_id': 'C00337', 'customer_id': 'C00365', 'transaction_type': 'Withdrawal', 'branch_id': 'C00870', 'currency': 'EUR', 'transaction_amount': 2997.31, 'exchange_rate': 0.7659}
[2025-02-09T17:37:12.034+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1708450632033, 'account_id': 'C00172', 'customer_id': 'C00716', 'transaction_type': 'Credit', 'branch_id': 'C00754', 'currency': 'USD', 'transaction_amount': 5328.77, 'exchange_rate': 1.2545}
[2025-02-09T17:37:12.035+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1737826632035, 'account_id': 'C00158', 'customer_id': 'C00541', 'transaction_type': 'Transfer', 'branch_id': 'C00462', 'currency': 'USD', 'transaction_amount': 9023.96, 'exchange_rate': 1.4295}
[2025-02-09T17:37:12.037+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1725817032037, 'account_id': 'C00235', 'customer_id': 'C00860', 'transaction_type': 'Withdrawal', 'branch_id': 'C00199', 'currency': 'GBP', 'transaction_amount': 8553.19, 'exchange_rate': 0.8555}
[2025-02-09T17:37:12.038+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1737999432038, 'account_id': 'C00235', 'customer_id': 'C00505', 'transaction_type': 'Debit', 'branch_id': 'C00231', 'currency': 'EUR', 'transaction_amount': 6901.38, 'exchange_rate': 1.3567}
[2025-02-09T17:37:12.041+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1733765832040, 'account_id': 'C00200', 'customer_id': 'C00826', 'transaction_type': 'Credit', 'branch_id': 'C00365', 'currency': 'GBP', 'transaction_amount': 5706.34, 'exchange_rate': 1.3793}
[2025-02-09T17:37:12.043+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1720373832042, 'account_id': 'C00749', 'customer_id': 'C00476', 'transaction_type': 'Withdrawal', 'branch_id': 'C00551', 'currency': 'USD', 'transaction_amount': 3813.65, 'exchange_rate': 0.8075}
