[2025-02-09T17:37:02.858+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:03.072+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-17T00:00:00+00:00 [queued]>
[2025-02-09T17:37:03.087+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-17T00:00:00+00:00 [queued]>
[2025-02-09T17:37:03.088+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:03.109+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-12-17 00:00:00+00:00
[2025-02-09T17:37:03.119+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=625) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:03.120+0000] {standard_task_runner.py:72} INFO - Started process 634 to run task
[2025-02-09T17:37:03.119+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-12-17T00:00:00+00:00', '--job-id', '611', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpmgpayiuq']
[2025-02-09T17:37:03.121+0000] {standard_task_runner.py:105} INFO - Job 611: Subtask generate_txn_fact_data
[2025-02-09T17:37:03.173+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-12-17T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:03.280+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-17T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-17T00:00:00+00:00'
[2025-02-09T17:37:03.281+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:03.306+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:03.307+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:03.308+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:03.411+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:03.413+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:03.420+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1734370623417, 'account_id': 'C00234', 'customer_id': 'C00981', 'transaction_type': 'Withdrawal', 'branch_id': 'C00937', 'currency': 'EUR', 'transaction_amount': 8430.84, 'exchange_rate': 0.5064}
[2025-02-09T17:37:03.422+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1725125823422, 'account_id': 'C00737', 'customer_id': 'C00581', 'transaction_type': 'Deposit', 'branch_id': 'C00652', 'currency': 'EUR', 'transaction_amount': 532.16, 'exchange_rate': 1.3785}
[2025-02-09T17:37:03.422+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:03.424+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1708277823424, 'account_id': 'C00330', 'customer_id': 'C00543', 'transaction_type': 'Withdrawal', 'branch_id': 'C00653', 'currency': 'USD', 'transaction_amount': 9383.08, 'exchange_rate': 0.9352}
[2025-02-09T17:37:03.426+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1725989823426, 'account_id': 'C00854', 'customer_id': 'C00526', 'transaction_type': 'Deposit', 'branch_id': 'C00233', 'currency': 'GBP', 'transaction_amount': 1535.43, 'exchange_rate': 1.1432}
[2025-02-09T17:37:03.428+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1726335423428, 'account_id': 'C00059', 'customer_id': 'C00561', 'transaction_type': 'Debit', 'branch_id': 'C00116', 'currency': 'EUR', 'transaction_amount': 1750.81, 'exchange_rate': 0.8846}
[2025-02-09T17:37:03.430+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1708537023429, 'account_id': 'C00019', 'customer_id': 'C00384', 'transaction_type': 'Withdrawal', 'branch_id': 'C00757', 'currency': 'GBP', 'transaction_amount': 2893.03, 'exchange_rate': 0.6284}
[2025-02-09T17:37:03.425+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:03.432+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:03.431+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1712252223431, 'account_id': 'C00080', 'customer_id': 'C00462', 'transaction_type': 'Deposit', 'branch_id': 'C00444', 'currency': 'GBP', 'transaction_amount': 3110.15, 'exchange_rate': 1.0757}
[2025-02-09T17:37:03.435+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1721237823435, 'account_id': 'C00468', 'customer_id': 'C00834', 'transaction_type': 'Credit', 'branch_id': 'C00818', 'currency': 'USD', 'transaction_amount': 6798.95, 'exchange_rate': 1.254}
[2025-02-09T17:37:03.437+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1729100223437, 'account_id': 'C00675', 'customer_id': 'C00496', 'transaction_type': 'Withdrawal', 'branch_id': 'C00078', 'currency': 'USD', 'transaction_amount': 1923.93, 'exchange_rate': 1.3323}
