[2025-02-09T17:36:33.759+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:33.898+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-24T00:00:00+00:00 [queued]>
[2025-02-09T17:36:33.906+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-24T00:00:00+00:00 [queued]>
[2025-02-09T17:36:33.907+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:33.967+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-24 00:00:00+00:00
[2025-02-09T17:36:33.976+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-24T00:00:00+00:00', '--job-id', '557', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpq76cpyg6']
[2025-02-09T17:36:33.978+0000] {standard_task_runner.py:105} INFO - Job 557: Subtask generate_txn_fact_data
[2025-02-09T17:36:33.980+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=381) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:33.980+0000] {standard_task_runner.py:72} INFO - Started process 388 to run task
[2025-02-09T17:36:34.024+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-24T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:34.103+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-24T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-24T00:00:00+00:00'
[2025-02-09T17:36:34.103+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:34.123+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:34.123+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:34.124+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:34.226+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:34.227+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:34.231+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1725903394230, 'account_id': 'C00878', 'customer_id': 'C00029', 'transaction_type': 'Transfer', 'branch_id': 'C00032', 'currency': 'EUR', 'transaction_amount': 8021.89, 'exchange_rate': 1.0722}
[2025-02-09T17:36:34.232+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1726421794232, 'account_id': 'C00943', 'customer_id': 'C00228', 'transaction_type': 'Deposit', 'branch_id': 'C00565', 'currency': 'GBP', 'transaction_amount': 4795.04, 'exchange_rate': 1.4177}
[2025-02-09T17:36:34.233+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:34.234+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1735234594234, 'account_id': 'C00787', 'customer_id': 'C00429', 'transaction_type': 'Withdrawal', 'branch_id': 'C00551', 'currency': 'EUR', 'transaction_amount': 6568.68, 'exchange_rate': 0.6561}
[2025-02-09T17:36:34.235+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:34.237+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:34.236+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1734543394236, 'account_id': 'C00662', 'customer_id': 'C00526', 'transaction_type': 'Debit', 'branch_id': 'C00651', 'currency': 'EUR', 'transaction_amount': 7259.74, 'exchange_rate': 0.5572}
[2025-02-09T17:36:34.241+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1719509794240, 'account_id': 'C00570', 'customer_id': 'C00045', 'transaction_type': 'Transfer', 'branch_id': 'C00329', 'currency': 'USD', 'transaction_amount': 3119.88, 'exchange_rate': 0.8166}
[2025-02-09T17:36:34.243+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1716744994242, 'account_id': 'C00703', 'customer_id': 'C00972', 'transaction_type': 'Transfer', 'branch_id': 'C00197', 'currency': 'EUR', 'transaction_amount': 9037.29, 'exchange_rate': 1.4184}
[2025-02-09T17:36:34.245+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1712770594245, 'account_id': 'C00308', 'customer_id': 'C00703', 'transaction_type': 'Transfer', 'branch_id': 'C00486', 'currency': 'GBP', 'transaction_amount': 5582.76, 'exchange_rate': 0.668}
[2025-02-09T17:36:34.247+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1717868194247, 'account_id': 'C00102', 'customer_id': 'C00317', 'transaction_type': 'Transfer', 'branch_id': 'C00253', 'currency': 'EUR', 'transaction_amount': 2814.78, 'exchange_rate': 1.3644}
[2025-02-09T17:36:34.252+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1739036194250, 'account_id': 'C00500', 'customer_id': 'C00529', 'transaction_type': 'Transfer', 'branch_id': 'C00693', 'currency': 'USD', 'transaction_amount': 7205.35, 'exchange_rate': 1.2967}
