[2025-02-09T17:36:34.681+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:34.861+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-30T00:00:00+00:00 [queued]>
[2025-02-09T17:36:34.877+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-30T00:00:00+00:00 [queued]>
[2025-02-09T17:36:34.899+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:34.917+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-30 00:00:00+00:00
[2025-02-09T17:36:34.925+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-30T00:00:00+00:00', '--job-id', '563', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpdjwsm1cm']
[2025-02-09T17:36:34.928+0000] {standard_task_runner.py:105} INFO - Job 563: Subtask generate_txn_fact_data
[2025-02-09T17:36:34.932+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=403) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:34.933+0000] {standard_task_runner.py:72} INFO - Started process 413 to run task
[2025-02-09T17:36:34.985+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-30T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:35.108+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-30T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-30T00:00:00+00:00'
[2025-02-09T17:36:35.111+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:35.132+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:35.133+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:35.134+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:35.237+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:35.237+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:35.244+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1736703395241, 'account_id': 'C00647', 'customer_id': 'C00277', 'transaction_type': 'Deposit', 'branch_id': 'C00166', 'currency': 'USD', 'transaction_amount': 3926.54, 'exchange_rate': 0.9044}
[2025-02-09T17:36:35.246+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1721669795245, 'account_id': 'C00405', 'customer_id': 'C00143', 'transaction_type': 'Withdrawal', 'branch_id': 'C00064', 'currency': 'GBP', 'transaction_amount': 3046.49, 'exchange_rate': 0.981}
[2025-02-09T17:36:35.246+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:35.247+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1731692195247, 'account_id': 'C00116', 'customer_id': 'C00523', 'transaction_type': 'Deposit', 'branch_id': 'C00181', 'currency': 'EUR', 'transaction_amount': 828.72, 'exchange_rate': 1.0678}
[2025-02-09T17:36:35.250+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1717349795249, 'account_id': 'C00923', 'customer_id': 'C00190', 'transaction_type': 'Debit', 'branch_id': 'C00749', 'currency': 'EUR', 'transaction_amount': 8150.97, 'exchange_rate': 1.0177}
[2025-02-09T17:36:35.253+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1730050595252, 'account_id': 'C00473', 'customer_id': 'C00872', 'transaction_type': 'Deposit', 'branch_id': 'C00357', 'currency': 'EUR', 'transaction_amount': 7482.52, 'exchange_rate': 0.5668}
[2025-02-09T17:36:35.250+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:35.258+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:35.255+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1718732195254, 'account_id': 'C00615', 'customer_id': 'C00964', 'transaction_type': 'Transfer', 'branch_id': 'C00181', 'currency': 'GBP', 'transaction_amount': 8989.72, 'exchange_rate': 1.4911}
[2025-02-09T17:36:35.265+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1718732195264, 'account_id': 'C00570', 'customer_id': 'C00763', 'transaction_type': 'Deposit', 'branch_id': 'C00303', 'currency': 'GBP', 'transaction_amount': 9300.08, 'exchange_rate': 1.2508}
[2025-02-09T17:36:35.266+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1717176995266, 'account_id': 'C00594', 'customer_id': 'C00597', 'transaction_type': 'Debit', 'branch_id': 'C00532', 'currency': 'GBP', 'transaction_amount': 1777.83, 'exchange_rate': 1.1455}
[2025-02-09T17:36:35.268+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1730741795268, 'account_id': 'C00061', 'customer_id': 'C00622', 'transaction_type': 'Transfer', 'branch_id': 'C00999', 'currency': 'GBP', 'transaction_amount': 883.48, 'exchange_rate': 0.7825}
[2025-02-09T17:36:35.271+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1727112995271, 'account_id': 'C00235', 'customer_id': 'C00742', 'transaction_type': 'Withdrawal', 'branch_id': 'C00636', 'currency': 'EUR', 'transaction_amount': 2311.23, 'exchange_rate': 0.696}
[2025-02-09T17:36:35.273+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1728149795272, 'account_id': 'C00734', 'customer_id': 'C00700', 'transaction_type': 'Deposit', 'branch_id': 'C00898', 'currency': 'EUR', 'transaction_amount': 4974.32, 'exchange_rate': 0.7161}
[2025-02-09T17:36:35.275+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1722188195275, 'account_id': 'C00819', 'customer_id': 'C00008', 'transaction_type': 'Credit', 'branch_id': 'C00720', 'currency': 'GBP', 'transaction_amount': 6109.99, 'exchange_rate': 1.0576}
[2025-02-09T17:36:35.280+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1731692195279, 'account_id': 'C00269', 'customer_id': 'C00491', 'transaction_type': 'Debit', 'branch_id': 'C00261', 'currency': 'GBP', 'transaction_amount': 9288.07, 'exchange_rate': 1.1164}
[2025-02-09T17:36:35.284+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1723311395283, 'account_id': 'C00814', 'customer_id': 'C00582', 'transaction_type': 'Transfer', 'branch_id': 'C00049', 'currency': 'GBP', 'transaction_amount': 7369.0, 'exchange_rate': 1.2328}
[2025-02-09T17:36:35.289+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1728408995287, 'account_id': 'C00337', 'customer_id': 'C00461', 'transaction_type': 'Deposit', 'branch_id': 'C00330', 'currency': 'GBP', 'transaction_amount': 8443.46, 'exchange_rate': 1.0245}
[2025-02-09T17:36:35.295+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1732124195293, 'account_id': 'C00606', 'customer_id': 'C00099', 'transaction_type': 'Transfer', 'branch_id': 'C00478', 'currency': 'USD', 'transaction_amount': 3088.83, 'exchange_rate': 0.8012}
[2025-02-09T17:36:35.297+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1724088995297, 'account_id': 'C00490', 'customer_id': 'C00890', 'transaction_type': 'Deposit', 'branch_id': 'C00537', 'currency': 'GBP', 'transaction_amount': 4699.6, 'exchange_rate': 1.4588}
[2025-02-09T17:36:35.300+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1737048995300, 'account_id': 'C00882', 'customer_id': 'C00636', 'transaction_type': 'Credit', 'branch_id': 'C00415', 'currency': 'USD', 'transaction_amount': 4623.53, 'exchange_rate': 0.7024}
