[2025-02-09T17:36:44.874+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:45.075+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-17T00:00:00+00:00 [queued]>
[2025-02-09T17:36:45.086+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-17T00:00:00+00:00 [queued]>
[2025-02-09T17:36:45.086+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:45.105+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-17 00:00:00+00:00
[2025-02-09T17:36:45.118+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=498) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:45.123+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-17T00:00:00+00:00', '--job-id', '581', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpy6_mjch6']
[2025-02-09T17:36:45.124+0000] {standard_task_runner.py:72} INFO - Started process 507 to run task
[2025-02-09T17:36:45.128+0000] {standard_task_runner.py:105} INFO - Job 581: Subtask generate_txn_fact_data
[2025-02-09T17:36:45.212+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-17T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:45.310+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-17T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-17T00:00:00+00:00'
[2025-02-09T17:36:45.311+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:45.332+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:45.333+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:45.334+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:45.436+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:45.436+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:45.467+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1712943405453, 'account_id': 'C00886', 'customer_id': 'C00493', 'transaction_type': 'Credit', 'branch_id': 'C00093', 'currency': 'USD', 'transaction_amount': 92.43, 'exchange_rate': 1.0181}
[2025-02-09T17:36:45.471+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1737308205471, 'account_id': 'C00130', 'customer_id': 'C00631', 'transaction_type': 'Withdrawal', 'branch_id': 'C00658', 'currency': 'USD', 'transaction_amount': 297.89, 'exchange_rate': 0.9229}
[2025-02-09T17:36:45.475+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1734457005475, 'account_id': 'C00919', 'customer_id': 'C00036', 'transaction_type': 'Deposit', 'branch_id': 'C00811', 'currency': 'USD', 'transaction_amount': 4963.63, 'exchange_rate': 1.0207}
[2025-02-09T17:36:45.477+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1736530605476, 'account_id': 'C00414', 'customer_id': 'C00683', 'transaction_type': 'Transfer', 'branch_id': 'C00323', 'currency': 'USD', 'transaction_amount': 6554.94, 'exchange_rate': 1.4477}
[2025-02-09T17:36:45.469+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:45.479+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:45.480+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:45.478+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1727717805478, 'account_id': 'C00611', 'customer_id': 'C00309', 'transaction_type': 'Debit', 'branch_id': 'C00115', 'currency': 'EUR', 'transaction_amount': 1345.09, 'exchange_rate': 0.6788}
[2025-02-09T17:36:45.484+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1717522605483, 'account_id': 'C00017', 'customer_id': 'C00584', 'transaction_type': 'Debit', 'branch_id': 'C00623', 'currency': 'GBP', 'transaction_amount': 4502.05, 'exchange_rate': 1.3348}
[2025-02-09T17:36:45.487+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1732556205486, 'account_id': 'C00559', 'customer_id': 'C00475', 'transaction_type': 'Withdrawal', 'branch_id': 'C00120', 'currency': 'EUR', 'transaction_amount': 7987.57, 'exchange_rate': 1.0411}
[2025-02-09T17:36:45.490+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1738517805489, 'account_id': 'C00298', 'customer_id': 'C00843', 'transaction_type': 'Credit', 'branch_id': 'C00290', 'currency': 'USD', 'transaction_amount': 5560.36, 'exchange_rate': 0.6676}
[2025-02-09T17:36:45.493+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1719077805492, 'account_id': 'C00190', 'customer_id': 'C00087', 'transaction_type': 'Deposit', 'branch_id': 'C00403', 'currency': 'EUR', 'transaction_amount': 8544.3, 'exchange_rate': 1.0058}
