[2025-02-09T17:37:29.524+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:29.691+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-01T00:00:00+00:00 [queued]>
[2025-02-09T17:37:29.704+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-01T00:00:00+00:00 [queued]>
[2025-02-09T17:37:29.704+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:29.727+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-01 00:00:00+00:00
[2025-02-09T17:37:29.739+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=847) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:29.743+0000] {standard_task_runner.py:72} INFO - Started process 855 to run task
[2025-02-09T17:37:29.736+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-01T00:00:00+00:00', '--job-id', '659', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpksv1w2pb']
[2025-02-09T17:37:29.744+0000] {standard_task_runner.py:105} INFO - Job 659: Subtask generate_txn_fact_data
[2025-02-09T17:37:29.818+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-01T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:29.930+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-01T00:00:00+00:00'
[2025-02-09T17:37:29.931+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:29.953+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:29.954+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:29.955+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:30.058+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:30.058+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:30.064+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1714325850063, 'account_id': 'C00910', 'customer_id': 'C00331', 'transaction_type': 'Debit', 'branch_id': 'C00076', 'currency': 'USD', 'transaction_amount': 2145.54, 'exchange_rate': 1.4883}
[2025-02-09T17:37:30.066+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1733333850066, 'account_id': 'C00591', 'customer_id': 'C00751', 'transaction_type': 'Debit', 'branch_id': 'C00873', 'currency': 'GBP', 'transaction_amount': 5830.43, 'exchange_rate': 1.3269}
[2025-02-09T17:37:30.069+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1720719450069, 'account_id': 'C00311', 'customer_id': 'C00210', 'transaction_type': 'Transfer', 'branch_id': 'C00356', 'currency': 'USD', 'transaction_amount': 4878.95, 'exchange_rate': 1.0675}
[2025-02-09T17:37:30.070+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1734284250070, 'account_id': 'C00229', 'customer_id': 'C00788', 'transaction_type': 'Transfer', 'branch_id': 'C00263', 'currency': 'EUR', 'transaction_amount': 9481.5, 'exchange_rate': 0.5566}
[2025-02-09T17:37:30.073+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1717349850073, 'account_id': 'C00858', 'customer_id': 'C00316', 'transaction_type': 'Deposit', 'branch_id': 'C00657', 'currency': 'EUR', 'transaction_amount': 9576.19, 'exchange_rate': 0.7932}
[2025-02-09T17:37:30.075+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1707759450075, 'account_id': 'C00377', 'customer_id': 'C00828', 'transaction_type': 'Withdrawal', 'branch_id': 'C00165', 'currency': 'USD', 'transaction_amount': 9025.38, 'exchange_rate': 0.6499}
[2025-02-09T17:37:30.077+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1722533850077, 'account_id': 'C00801', 'customer_id': 'C00515', 'transaction_type': 'Deposit', 'branch_id': 'C00971', 'currency': 'EUR', 'transaction_amount': 2676.04, 'exchange_rate': 0.5136}
[2025-02-09T17:37:30.081+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1732210650081, 'account_id': 'C00412', 'customer_id': 'C00467', 'transaction_type': 'Transfer', 'branch_id': 'C00329', 'currency': 'GBP', 'transaction_amount': 7228.07, 'exchange_rate': 0.9702}
[2025-02-09T17:37:30.086+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1708364250086, 'account_id': 'C00975', 'customer_id': 'C00655', 'transaction_type': 'Debit', 'branch_id': 'C00031', 'currency': 'EUR', 'transaction_amount': 854.24, 'exchange_rate': 0.9738}
[2025-02-09T17:37:30.088+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1720201050087, 'account_id': 'C00958', 'customer_id': 'C00392', 'transaction_type': 'Transfer', 'branch_id': 'C00033', 'currency': 'GBP', 'transaction_amount': 8951.44, 'exchange_rate': 1.1733}
[2025-02-09T17:37:30.085+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:30.090+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
