[2025-02-09T17:37:27.920+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:37:28.059+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-23T00:00:00+00:00 [queued]>
[2025-02-09T17:37:28.069+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-23T00:00:00+00:00 [queued]>
[2025-02-09T17:37:28.070+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:37:28.084+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-23 00:00:00+00:00
[2025-02-09T17:37:28.093+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=812) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:37:28.094+0000] {standard_task_runner.py:72} INFO - Started process 820 to run task
[2025-02-09T17:37:28.093+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-23T00:00:00+00:00', '--job-id', '650', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpgkuqgxis']
[2025-02-09T17:37:28.095+0000] {standard_task_runner.py:105} INFO - Job 650: Subtask generate_txn_fact_data
[2025-02-09T17:37:28.138+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-23T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:37:28.258+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-23T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-23T00:00:00+00:00'
[2025-02-09T17:37:28.259+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:37:28.312+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:28.313+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:37:28.314+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:28.416+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:37:28.416+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:37:28.428+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1708018648427, 'account_id': 'C00592', 'customer_id': 'C00562', 'transaction_type': 'Transfer', 'branch_id': 'C00397', 'currency': 'USD', 'transaction_amount': 1560.63, 'exchange_rate': 1.4223}
[2025-02-09T17:37:28.430+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1716226648429, 'account_id': 'C00377', 'customer_id': 'C00160', 'transaction_type': 'Transfer', 'branch_id': 'C00208', 'currency': 'EUR', 'transaction_amount': 3019.61, 'exchange_rate': 0.9364}
[2025-02-09T17:37:28.430+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:37:28.431+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1732729048431, 'account_id': 'C00046', 'customer_id': 'C00990', 'transaction_type': 'Transfer', 'branch_id': 'C00723', 'currency': 'USD', 'transaction_amount': 774.0, 'exchange_rate': 0.9329}
[2025-02-09T17:37:28.432+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:37:28.434+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1738085848433, 'account_id': 'C00495', 'customer_id': 'C00555', 'transaction_type': 'Credit', 'branch_id': 'C00302', 'currency': 'GBP', 'transaction_amount': 2573.88, 'exchange_rate': 1.1187}
[2025-02-09T17:37:28.434+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:37:28.448+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1724348248448, 'account_id': 'C00398', 'customer_id': 'C00047', 'transaction_type': 'Credit', 'branch_id': 'C00759', 'currency': 'USD', 'transaction_amount': 6685.64, 'exchange_rate': 1.1311}
[2025-02-09T17:37:28.464+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1729186648464, 'account_id': 'C00743', 'customer_id': 'C00949', 'transaction_type': 'Deposit', 'branch_id': 'C00483', 'currency': 'GBP', 'transaction_amount': 8080.61, 'exchange_rate': 0.7508}
[2025-02-09T17:37:28.494+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1719855448493, 'account_id': 'C00077', 'customer_id': 'C00916', 'transaction_type': 'Transfer', 'branch_id': 'C00774', 'currency': 'GBP', 'transaction_amount': 6910.5, 'exchange_rate': 0.8919}
[2025-02-09T17:37:28.505+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1732988248504, 'account_id': 'C00626', 'customer_id': 'C00391', 'transaction_type': 'Deposit', 'branch_id': 'C00535', 'currency': 'USD', 'transaction_amount': 3452.83, 'exchange_rate': 0.925}
[2025-02-09T17:37:28.507+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1716831448507, 'account_id': 'C00265', 'customer_id': 'C00068', 'transaction_type': 'Credit', 'branch_id': 'C00308', 'currency': 'GBP', 'transaction_amount': 7692.23, 'exchange_rate': 0.9246}
[2025-02-09T17:37:28.510+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1723657048509, 'account_id': 'C00971', 'customer_id': 'C00764', 'transaction_type': 'Deposit', 'branch_id': 'C00546', 'currency': 'USD', 'transaction_amount': 8928.68, 'exchange_rate': 1.3051}
[2025-02-09T17:37:28.532+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1736617048532, 'account_id': 'C00672', 'customer_id': 'C00164', 'transaction_type': 'Credit', 'branch_id': 'C00708', 'currency': 'GBP', 'transaction_amount': 8008.7, 'exchange_rate': 1.1788}
[2025-02-09T17:37:28.537+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1731346648537, 'account_id': 'C00274', 'customer_id': 'C00512', 'transaction_type': 'Deposit', 'branch_id': 'C00350', 'currency': 'USD', 'transaction_amount': 3304.03, 'exchange_rate': 0.5081}
[2025-02-09T17:37:28.542+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1732815448541, 'account_id': 'C00374', 'customer_id': 'C00245', 'transaction_type': 'Deposit', 'branch_id': 'C00082', 'currency': 'USD', 'transaction_amount': 5942.79, 'exchange_rate': 1.3489}
[2025-02-09T17:37:28.544+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1734802648543, 'account_id': 'C00345', 'customer_id': 'C00934', 'transaction_type': 'Debit', 'branch_id': 'C00385', 'currency': 'GBP', 'transaction_amount': 767.84, 'exchange_rate': 0.5842}
[2025-02-09T17:37:28.546+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1723052248545, 'account_id': 'C00678', 'customer_id': 'C00221', 'transaction_type': 'Deposit', 'branch_id': 'C00678', 'currency': 'USD', 'transaction_amount': 8061.87, 'exchange_rate': 1.4101}
