[2025-02-09T17:36:45.598+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:45.795+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-20T00:00:00+00:00 [queued]>
[2025-02-09T17:36:45.808+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-20T00:00:00+00:00 [queued]>
[2025-02-09T17:36:45.809+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:45.828+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-20 00:00:00+00:00
[2025-02-09T17:36:45.836+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=512) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:45.837+0000] {standard_task_runner.py:72} INFO - Started process 519 to run task
[2025-02-09T17:36:45.836+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-20T00:00:00+00:00', '--job-id', '584', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp46lsw0sf']
[2025-02-09T17:36:45.838+0000] {standard_task_runner.py:105} INFO - Job 584: Subtask generate_txn_fact_data
[2025-02-09T17:36:45.890+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-20T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:46.080+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-20T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-20T00:00:00+00:00'
[2025-02-09T17:36:46.081+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:46.125+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:46.126+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:46.127+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:46.230+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:46.231+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:46.259+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1713807406243, 'account_id': 'C00077', 'customer_id': 'C00909', 'transaction_type': 'Transfer', 'branch_id': 'C00427', 'currency': 'EUR', 'transaction_amount': 164.27, 'exchange_rate': 1.2847}
[2025-02-09T17:36:46.261+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1710092206260, 'account_id': 'C00302', 'customer_id': 'C00307', 'transaction_type': 'Credit', 'branch_id': 'C00851', 'currency': 'USD', 'transaction_amount': 7978.0, 'exchange_rate': 1.3159}
[2025-02-09T17:36:46.262+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1738604206262, 'account_id': 'C00940', 'customer_id': 'C00506', 'transaction_type': 'Deposit', 'branch_id': 'C00116', 'currency': 'EUR', 'transaction_amount': 6334.88, 'exchange_rate': 1.4613}
[2025-02-09T17:36:46.264+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1718818606263, 'account_id': 'C00920', 'customer_id': 'C00367', 'transaction_type': 'Withdrawal', 'branch_id': 'C00949', 'currency': 'USD', 'transaction_amount': 8355.28, 'exchange_rate': 1.1673}
[2025-02-09T17:36:46.266+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1735493806265, 'account_id': 'C00733', 'customer_id': 'C00734', 'transaction_type': 'Withdrawal', 'branch_id': 'C00300', 'currency': 'USD', 'transaction_amount': 5574.24, 'exchange_rate': 0.9414}
[2025-02-09T17:36:46.267+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1735925806267, 'account_id': 'C00707', 'customer_id': 'C00964', 'transaction_type': 'Withdrawal', 'branch_id': 'C00878', 'currency': 'USD', 'transaction_amount': 3290.39, 'exchange_rate': 1.2151}
[2025-02-09T17:36:46.268+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1733938606268, 'account_id': 'C00416', 'customer_id': 'C00546', 'transaction_type': 'Credit', 'branch_id': 'C00057', 'currency': 'USD', 'transaction_amount': 9511.98, 'exchange_rate': 1.1245}
[2025-02-09T17:36:46.270+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1733506606270, 'account_id': 'C00250', 'customer_id': 'C00835', 'transaction_type': 'Transfer', 'branch_id': 'C00637', 'currency': 'EUR', 'transaction_amount': 6537.1, 'exchange_rate': 1.1113}
[2025-02-09T17:36:46.273+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1724434606272, 'account_id': 'C00610', 'customer_id': 'C00345', 'transaction_type': 'Deposit', 'branch_id': 'C00115', 'currency': 'EUR', 'transaction_amount': 5412.5, 'exchange_rate': 0.7648}
[2025-02-09T17:36:46.275+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1730137006275, 'account_id': 'C00344', 'customer_id': 'C00715', 'transaction_type': 'Credit', 'branch_id': 'C00623', 'currency': 'GBP', 'transaction_amount': 5157.1, 'exchange_rate': 0.5176}
[2025-02-09T17:36:46.277+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1719769006276, 'account_id': 'C00654', 'customer_id': 'C00570', 'transaction_type': 'Credit', 'branch_id': 'C00310', 'currency': 'USD', 'transaction_amount': 3198.05, 'exchange_rate': 1.2319}
[2025-02-09T17:36:46.264+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:46.281+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:46.283+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:46.280+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1727631406280, 'account_id': 'C00360', 'customer_id': 'C00081', 'transaction_type': 'Debit', 'branch_id': 'C00780', 'currency': 'EUR', 'transaction_amount': 673.0, 'exchange_rate': 1.0602}
[2025-02-09T17:36:46.287+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1713289006287, 'account_id': 'C00659', 'customer_id': 'C00790', 'transaction_type': 'Transfer', 'branch_id': 'C00179', 'currency': 'USD', 'transaction_amount': 8513.78, 'exchange_rate': 0.9391}
[2025-02-09T17:36:46.289+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1723225006289, 'account_id': 'C00570', 'customer_id': 'C00118', 'transaction_type': 'Withdrawal', 'branch_id': 'C00652', 'currency': 'GBP', 'transaction_amount': 4523.75, 'exchange_rate': 1.162}
[2025-02-09T17:36:46.292+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1727804206292, 'account_id': 'C00751', 'customer_id': 'C00959', 'transaction_type': 'Deposit', 'branch_id': 'C00453', 'currency': 'USD', 'transaction_amount': 4936.27, 'exchange_rate': 1.3724}
[2025-02-09T17:36:46.296+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1735148206296, 'account_id': 'C00432', 'customer_id': 'C00725', 'transaction_type': 'Deposit', 'branch_id': 'C00653', 'currency': 'USD', 'transaction_amount': 1028.42, 'exchange_rate': 1.4602}
[2025-02-09T17:36:46.304+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1714757806300, 'account_id': 'C00984', 'customer_id': 'C00860', 'transaction_type': 'Transfer', 'branch_id': 'C00201', 'currency': 'USD', 'transaction_amount': 8373.64, 'exchange_rate': 1.0922}
[2025-02-09T17:36:46.309+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1719769006307, 'account_id': 'C00188', 'customer_id': 'C00532', 'transaction_type': 'Debit', 'branch_id': 'C00648', 'currency': 'EUR', 'transaction_amount': 7972.62, 'exchange_rate': 0.9321}
[2025-02-09T17:36:46.316+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1713634606311, 'account_id': 'C00803', 'customer_id': 'C00866', 'transaction_type': 'Withdrawal', 'branch_id': 'C00120', 'currency': 'USD', 'transaction_amount': 644.74, 'exchange_rate': 0.7004}
[2025-02-09T17:36:46.320+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1727372206318, 'account_id': 'C00038', 'customer_id': 'C00269', 'transaction_type': 'Debit', 'branch_id': 'C00043', 'currency': 'GBP', 'transaction_amount': 4674.31, 'exchange_rate': 0.9772}
[2025-02-09T17:36:46.325+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1723570606323, 'account_id': 'C00450', 'customer_id': 'C00862', 'transaction_type': 'Credit', 'branch_id': 'C00097', 'currency': 'GBP', 'transaction_amount': 9472.39, 'exchange_rate': 1.3149}
