[2025-02-09T17:36:34.010+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:34.154+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-26T00:00:00+00:00 [queued]>
[2025-02-09T17:36:34.163+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-26T00:00:00+00:00 [queued]>
[2025-02-09T17:36:34.164+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:34.264+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-26 00:00:00+00:00
[2025-02-09T17:36:34.272+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-26T00:00:00+00:00', '--job-id', '559', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpnyar_rnh']
[2025-02-09T17:36:34.275+0000] {standard_task_runner.py:105} INFO - Job 559: Subtask generate_txn_fact_data
[2025-02-09T17:36:34.276+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=387) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:34.277+0000] {standard_task_runner.py:72} INFO - Started process 397 to run task
[2025-02-09T17:36:34.318+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-26T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:34.422+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-26T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-26T00:00:00+00:00'
[2025-02-09T17:36:34.423+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:34.445+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:34.445+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:34.446+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:34.548+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:34.549+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:34.555+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1734629794555, 'account_id': 'C00332', 'customer_id': 'C00174', 'transaction_type': 'Deposit', 'branch_id': 'C00643', 'currency': 'GBP', 'transaction_amount': 1190.44, 'exchange_rate': 1.3551}
[2025-02-09T17:36:34.557+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1721669794557, 'account_id': 'C00004', 'customer_id': 'C00560', 'transaction_type': 'Credit', 'branch_id': 'C00962', 'currency': 'EUR', 'transaction_amount': 67.84, 'exchange_rate': 0.8048}
[2025-02-09T17:36:34.558+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:34.561+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1721237794560, 'account_id': 'C00420', 'customer_id': 'C00602', 'transaction_type': 'Debit', 'branch_id': 'C00812', 'currency': 'GBP', 'transaction_amount': 8140.39, 'exchange_rate': 0.7984}
[2025-02-09T17:36:34.562+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:34.564+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1712770594563, 'account_id': 'C00280', 'customer_id': 'C00010', 'transaction_type': 'Deposit', 'branch_id': 'C00824', 'currency': 'USD', 'transaction_amount': 8386.37, 'exchange_rate': 0.8534}
[2025-02-09T17:36:34.566+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1716399394566, 'account_id': 'C00681', 'customer_id': 'C00394', 'transaction_type': 'Deposit', 'branch_id': 'C00240', 'currency': 'GBP', 'transaction_amount': 9297.05, 'exchange_rate': 1.3875}
[2025-02-09T17:36:34.564+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:34.568+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1732124194568, 'account_id': 'C00250', 'customer_id': 'C00644', 'transaction_type': 'Transfer', 'branch_id': 'C00287', 'currency': 'EUR', 'transaction_amount': 6312.79, 'exchange_rate': 0.5406}
[2025-02-09T17:36:34.574+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1721237794573, 'account_id': 'C00383', 'customer_id': 'C00932', 'transaction_type': 'Withdrawal', 'branch_id': 'C00563', 'currency': 'USD', 'transaction_amount': 8043.9, 'exchange_rate': 1.1905}
[2025-02-09T17:36:34.575+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1721583394575, 'account_id': 'C00444', 'customer_id': 'C00022', 'transaction_type': 'Deposit', 'branch_id': 'C00283', 'currency': 'USD', 'transaction_amount': 8949.88, 'exchange_rate': 0.703}
[2025-02-09T17:36:34.581+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1737394594581, 'account_id': 'C00183', 'customer_id': 'C00067', 'transaction_type': 'Deposit', 'branch_id': 'C00016', 'currency': 'GBP', 'transaction_amount': 9024.38, 'exchange_rate': 1.0889}
